"Distance [mm]","Mag_B [mTesla]"
7.7005368,360.936933836371
7.7217504,360.370677246657
7.742964,359.804928790196
7.7641776,359.239688478609
7.7853912,358.674956323559
7.8066048,358.110732336736
7.8278184,357.547016529858
7.849032,356.983808914681
7.8702456,356.421109502995
7.8914592,355.85891830661
7.9126728,355.297235337385
7.9338864,354.7360606072
7.9551,354.175394127969
7.9763136,353.621740643271
7.9975272,353.067873687272
8.0187408,352.513793274584
8.0399544,351.959499420063
8.061168,351.404992138791
8.0823816,350.850271446116
8.1035952,350.29533735764
8.1248088,349.740189889195
8.1460224,349.184829056866
8.167236,348.629254877008
8.1884496,348.073467366192
8.2096632,347.517466541257
8.2308768,346.96125241929
8.2520904,346.404825017612
8.273304,345.848184353809
8.2945176,345.291330445702
8.3157312,344.734263311376
8.3369448,344.17698296915
8.3581584,343.619489437597
8.379372,343.061782735538
8.4005856,342.503862882041
8.4217992,341.945729896421
8.4430128,341.387383798246
8.4642264,340.828824607329
8.48544,340.270052343731
8.5066536,339.711067027764
8.5278672,339.151868679984
8.5490808,338.592457321194
8.5702944,338.032832972462
8.591508,337.472995655079
8.6127216,336.912945390599
8.6339352,336.352682200824
8.6551488,335.7922061078
8.6763624,335.23151713382
8.697576,334.670615301441
8.7187896,334.109500633443
8.7400032,333.548173152871
8.7612168,332.986632883015
8.7824304,332.424879847412
8.803644,331.862914069844
8.8248576,331.300735574358
8.8460712,330.738344385223
8.8672848,330.175740526974
8.8884984,329.612924024391
8.909712,329.0498949025
8.9309256,328.486653186573
8.9521392,327.923198902146
8.9733528,327.359532074978
8.9945664,326.795652731095
9.01578,326.231560896764
9.0369936,325.667256598502
9.0582072,325.102739863071
9.0794208,324.538010717496
9.1006344,323.973069189026
9.121848,323.407915305176
9.1430616,322.842549093704
9.1642752,322.276970582615
9.1854888,321.711179800161
9.2067024,321.145176774857
9.227916,320.578961535442
9.2491296,320.01253411092
9.2703432,319.445894530537
9.2915568,318.879042823792
9.3127704,318.311979020423
9.333984,317.744703150435
9.3551976,317.177215244058
9.3764112,316.609515331784
9.3976248,316.04160344435
9.4188384,315.473479612744
9.440052,314.905143868194
9.4612656,314.336596242195
9.4824792,313.767836766464
9.5036928,313.198865472986
9.5249064,312.629682393987
9.54612,312.060287561942
9.5673336,311.490681009575
9.5885472,310.920862769858
9.6097608,310.35083287601
9.6309744,309.780591361502
9.652188,309.210138260048
9.6734016,308.639473605613
9.6946152,308.068597432412
9.7158288,307.497509774905
9.7370424,306.926210667802
9.758256,306.354700146062
9.7794696,305.782978244891
9.8006832,305.211044999742
9.8218968,304.638900446319
9.8431104,304.066544620569
9.864324,303.493977558704
9.8855376,302.921199297159
9.9067512,302.348209872633
9.9279648,301.775009322071
9.9491784,301.201597682666
9.970392,300.627974991855
9.9916056,300.054141287337
10.0128192,299.480096607039
10.0340328,298.905840989149
10.0552464,298.331374472103
10.07646,297.756697094581
10.0976736,297.18180889551
10.1188872,296.606709914082
10.1401008,296.031400189709
10.1613144,295.455879762073
