"Distance [mm]","Mag_B [mTesla]"
0,0.0295832643079691
0.0259811,766.066700708893
0.0519622,761.992241101232
0.0779433,757.957125537606
0.1039244,753.961353424434
0.1299055,750.004924173579
0.1558866,746.087837202467
0.1818677,742.210091933926
0.2078488,738.371687796297
0.2338299,734.572624223424
0.259811,730.81290065461
0.2857921,727.09251653461
0.3117732,723.41147131373
0.3377543,719.769764447689
0.3637354,716.167395397717
0.3897165,712.604363630531
0.4156976,709.080668618337
0.4416787,705.596309838774
0.4676598,702.151286775023
0.4936409,698.745598915699
0.519622,695.379245754919
0.5456031,692.052226792286
0.5715842,688.764541532889
0.5975653,685.516189487259
0.6235464,682.307170171456
0.6495275,679.137483106991
0.6755086,676.007127820862
0.7014897,672.916103845557
0.7274708,669.864410719047
0.7534519,666.852047984779
0.779433,663.879015191662
0.8054141,660.945311894111
0.8313952,658.050937652015
0.8573763,655.195892030734
0.8833574,652.380174601136
0.9093385,649.603784939554
0.9353196,646.866722627784
0.9613007,644.168987253123
0.9872818,641.510578408352
1.0132629,638.891495691719
1.039244,636.311738706966
1.0652251,633.771307063328
1.0912062,631.270200375478
1.1171873,628.808418263608
1.1431684,626.385960353376
1.1691495,624.002826275923
1.1951306,621.659015667876
1.2211117,619.354528171355
1.2470928,617.089363433919
1.2730739,614.863521108655
1.299055,612.6770008541
1.3250361,610.529802334282
1.3510172,608.421925218718
1.3769983,606.353369182408
1.4029794,604.324133905804
1.4289605,602.334219074879
1.4549416,600.383624381053
1.4809227,598.472349521244
1.5069038,596.600394197854
1.5328849,594.767758118765
1.558866,592.974440997334
1.5848471,591.2204425524
1.6108282,589.505762508278
1.6368093,587.830400594773
1.6627904,586.19435654717
1.6887715,584.59763010624
1.7147526,583.040221018229
1.7407337,581.52212903486
1.7667148,580.043353913335
1.7926959,578.603895416345
1.818677,577.203753312067
1.8446581,575.842927374146
1.8706392,574.521417381727
1.8966203,573.239223119415
1.9226014,571.996344377298
1.9485825,570.792780950955
1.9745636,569.628532641451
2.0005447,568.503599255314
2.0265258,567.41798060457
2.0525069,566.371676506737
2.078488,565.364686784757
2.1044691,564.397011267113
2.1304502,563.468649787753
2.1564313,562.579602186091
2.1824124,561.678495824707
2.2083935,560.758085522998
2.2343746,559.837471251029
2.2603557,558.916653008557
2.2863368,557.995630795325
2.3123179,557.074404611099
2.338299,556.152974455653
2.3642801,555.231340328776
2.3902612,554.309502230244
2.4162423,553.387460159875
2.4422234,552.465214117477
2.4682045,551.542764102883
2.4941856,550.620110115925
2.5201667,549.697252156464
2.5461478,548.774190224333
2.5721289,547.850924319418
2.59811,546.927454441592
2.6240911,546.00378059075
2.6500722,545.079902766786
2.6760533,544.15582096963
2.7020344,543.231535199179
2.7280155,542.307045455375
2.7539966,541.382351738162
2.7799777,540.457454047498
2.8059588,539.532352383344
2.8319399,538.607046745682
2.857921,537.681537134495
2.8839021,536.75582354977
2.9098832,535.829905991521
2.9358643,534.903784459772
2.9618454,533.977458954543
2.9878265,533.050929475879
3.0138076,532.124196023846
3.0397887,531.197258598471
3.0657698,530.270117199844
3.0917509,529.342771828048
3.117732,528.415222483173
3.1437131,527.487469165324
3.1696942,526.559511874629
3.1956753,525.631350611186
3.2216564,524.702985375143
3.2476375,523.774416166652
3.2736186,522.845642985865
3.2995997,521.916665832943
3.3255808,520.987484708091
3.3515619,520.234691252727
3.377543,519.502877711833
3.4035241,518.772528960554
3.4295052,518.04364497282
3.4554863,517.316225722674
3.4814674,516.5902711843
3.5074485,515.865781331944
3.5334296,515.142756140002
3.5594107,514.421195582982
3.5853918,513.701099635495
3.6113729,512.982468272264
3.637354,512.265301468139
3.6633351,511.549599198068
3.6893162,510.835361437109
3.7152973,510.122588160455
3.7412784,509.411279343392
3.7672595,508.701434961323
3.7932406,507.993054989789
3.8192217,507.286139404392
3.8452028,506.580688180889
3.8711839,505.876701295141
3.897165,505.174178723121
3.9231461,504.473120440914
3.9491272,503.773526424716
3.9751083,503.075396650844
4.0010894,502.378731095708
4.0270705,501.683529735856
4.0530516,500.989792547939
4.0790327,500.297519508721
4.1050138,499.606710595073
4.1309949,498.917365784004
4.156976,498.229485052591
4.1829571,497.543068378062
4.2089382,496.85811573775
4.2349193,496.115213477427
4.2609004,495.33518096106
4.2868815,494.556964204765
4.3128626,493.78056319648
4.3388437,493.005977924106
4.3648248,492.233208375531
4.3908059,491.462254538596
4.416787,490.693116401114
4.4427681,489.92579395088
4.4687492,489.160287175627
4.4947303,488.396596063075
4.5207114,487.634720600923
4.5466925,486.874660776821
4.5726736,486.116416578388
4.5986547,485.359987993232
4.6246358,484.605375008903
4.6506169,483.852577612918
4.676598,483.101595792794
4.7025791,482.352429535987
4.7285602,481.605078829931
4.7545413,480.859543662034
4.7805224,480.115824019665
4.8065035,479.37391989015
4.8324846,478.633831260811
4.8584657,477.89555811892
4.8844468,477.159100451716
4.9104279,476.424458246419
4.936409,475.691631490203
4.9623901,474.96062017022
4.9883712,474.231424273584
5.0143523,473.504043787382
5.0403334,472.778478698666
5.0663145,472.054728994467
5.0922956,471.332794661766
5.1182767,470.612675687518
5.1442578,469.894372058656
5.1702389,469.177883762077
5.19622,468.463210784642
5.2222011,467.750353113187
5.2481822,467.039310734502
5.2741633,466.330083635366
5.3001444,465.622671802511
5.3261255,464.917075222643
5.3521066,464.213293882436
5.3780877,463.511327768531
5.4040688,462.811176867538
5.4300499,462.112841166041
5.456031,461.416320650572
5.4820121,460.72161530766
5.5079932,460.028725123785
5.5339743,459.3376500854
5.5599554,458.648390178916
5.5859365,457.960945390737
5.6119176,457.2753157072
5.6378987,456.591501114646
5.6638798,455.909501599362
5.6898609,455.22931714761
5.715842,454.550947745624
5.7418231,453.874393379601
5.7678042,453.199654035698
5.7937853,452.526729700056
5.8197664,451.855620358782
5.8457475,451.186325997942
5.8717286,450.518846603587
5.8977097,449.853182161708
5.9236908,449.189332658296
5.9496719,448.527298079285
5.975653,447.867078410593
6.0016341,447.208673638101
6.0276152,446.552083747667
6.0535963,445.897308725091
6.0795774,445.244348556175
6.1055585,444.593203226664
6.1315396,443.943872722287
6.1575207,443.29635702873
6.1835018,442.650656131662
6.2094829,442.006770016701
6.235464,441.36469866945
6.2614451,440.724442075467
6.2874262,440.08600022029
6.3134073,439.449373089414
6.3393884,438.814560668324
6.3653695,438.181562942437
6.3913506,437.550379897176
6.4173317,436.921011517903
6.4433128,436.293457789968
6.4692939,435.667718698677
6.495275,435.043794229321
6.5212561,434.409266185043
6.5472372,433.775718017419
6.5732183,433.143149717093
6.5991994,432.511561274661
6.6251805,431.880952680693
6.6511616,431.251323925725
6.6771427,430.62267500024
6.7031238,429.995005894699
6.7291049,429.368316599519
6.755086,428.742607105084
6.7810671,428.117877401742
6.8070482,427.494127479798
6.8330293,426.871357329525
6.8590104,426.249566941158
6.8849915,425.628756304895
6.9109726,425.008925410902
6.9369537,424.390074249298
6.9629348,423.772202810173
6.9889159,423.155311083577
7.014897,422.539399059525
7.0408781,421.924466727994
7.0668592,421.310514078923
7.0928403,420.697541102219
7.1188214,420.085547787746
7.1448025,419.474534125339
7.1707836,418.864500104786
7.1967647,418.25544571584
7.2227458,417.647370948228
7.2487269,417.040275791633
7.274708,416.434160235694
7.3006891,415.829024270029
7.3266702,415.224867884203
7.3526513,414.621691067751
7.3786324,414.019493810173
7.4046135,413.418276100935
7.4305946,412.818037929456
7.4565757,412.218779285131
7.4825568,411.620500157304
7.5085379,411.02320053529
7.534519,410.426880408373
7.5605001,409.831539765789
7.5864812,409.237178596741
7.6124623,408.643796890402
7.6384434,408.051394635895
7.6644245,407.459971822317
7.6904056,406.869528438724
7.7163867,406.280064474134
7.7423678,405.691579917532
7.7683489,405.104074757869
7.79433,404.517548984046
7.8203111,403.932002584936
7.8462922,403.34743554938
7.8722733,402.763847866177
7.8982544,402.181239524082
7.9242355,401.599610511829
7.9502166,401.018960818099
7.9761977,400.439290431546
8.0021788,399.860599340785
8.0281599,399.282887534393
8.054141,398.706155000911
8.0801221,398.130401728849
8.1061032,397.555627706666
8.1320843,396.981832922794
8.1580654,396.409017365629
8.1840465,395.837181023529
8.2100276,395.266323884812
8.2360087,394.696445937765
8.2619898,394.127547170629
8.2879709,393.559627571615
8.313952,392.992687128896
8.3399331,392.426725830609
8.3659142,391.86174366485
8.3918953,391.297740619688
8.4178764,390.734716683141
8.4438575,390.172671843201
8.4698386,389.611606087817
8.4958197,389.051519404909
8.5218008,388.492411782353
8.5477819,387.934283207992
8.573763,387.377133669625
8.5997441,386.820963155024
8.6257252,386.265771651918
8.6517063,385.711559148001
8.6776874,385.083462768398
8.7036685,384.419994193999
8.7296496,383.758800885927
8.7556307,383.09988282025
8.7816118,382.443239972937
8.8075929,381.788872319847
8.833574,381.136779836729
8.8595551,380.486962499222
8.8855362,379.839420282861
8.9115173,379.19415316306
8.9374984,378.551161115132
8.9634795,377.910444114287
8.9894606,377.272002135611
9.0154417,376.635835154092
9.0414228,376.001943144611
9.0674039,375.370326081927
9.093385,374.740983940699
9.1193661,374.113916695476
9.1453472,373.489124320701
9.1713283,372.866606790698
9.1973094,372.246364079695
9.2232905,371.628396161796
9.2492716,371.012703011006
9.2752527,370.399284601222
9.3012338,369.788140906226
9.3272149,369.179271899689
9.353196,368.572677555187
9.3791771,367.968357846168
9.4051582,367.366312745982
9.4311393,366.76654222787
9.4571204,366.169046264959
9.4831015,365.573824830271
9.5090826,364.98087789672
9.5350637,364.390205437103
9.5610448,363.801807424112
9.5870259,363.215683830336
9.613007,362.631834628249
9.6389881,362.05025979021
9.6649692,361.470959288486
9.6909503,360.893933095216
9.7169314,360.319181182442
9.7429125,359.746703522089
9.7688936,359.082030949551
9.7948747,358.419750569402
9.8208558,357.759862309249
9.8468369,357.102366096618
9.872818,356.447261859014
9.8987991,355.794549523866
9.9247802,355.144229018554
9.9507613,354.496300270403
9.9767424,353.850763206684
10.0027235,353.2076177546
10.0287046,352.56686384132
10.0546857,351.928501393943
10.0806668,351.292530339516
10.1066479,350.658950605029
10.132629,350.027762117425
10.1586101,349.398964803585
10.1845912,348.77255859033
10.2105723,348.148543404435
10.2365534,347.526919172613
10.2625345,346.907685821527
10.2885156,346.290843277783
10.3144967,345.676391467928
10.3404778,345.064330318459
10.3664589,344.454659755814
10.39244,343.847379706378
10.4184211,343.242490096481
10.4444022,342.639990852394
10.4703833,342.039881900341
10.4963644,341.442163166474
10.5223455,340.846834576911
10.5483266,340.253896057701
10.5743077,339.663347534842
10.6002888,339.075188934274
10.6262699,338.489420181889
10.652251,337.906041203508
10.6782321,337.325051924915
10.7042132,336.74645227183
10.7301943,336.170242169919
10.7561754,335.59642154479
10.7821565,335.024990322002
10.8081376,334.50455879043
10.8341187,333.984249635175
10.8600998,333.463683308488
10.8860809,332.942859846952
10.912062,332.421779287583
10.9380431,331.900441667832
10.9640242,331.378847025565
10.9900053,330.856995399099
11.0159864,330.334886827168
11.0419675,329.812521348941
11.0679486,329.289899004018
11.0939297,328.76701983243
11.1199108,328.243883874629
11.1458919,327.720491171513
11.171873,327.196841764402
11.1978541,326.672935695046
11.2238352,326.148773005629
11.2498163,325.624353738765
11.2757974,325.09967793749
11.3017785,324.574745645285
11.3277596,324.049556906053
11.3537407,323.524111764129
11.3797218,322.998410264277
11.4057029,322.472452451698
11.431684,321.946238372009
11.4576651,321.419768071276
11.4836462,320.893041595983
11.5096273,320.366058993048
11.5356084,319.838820309822
11.5615895,319.311325594086
11.5875706,318.783574894041
11.6135517,318.255568258337
11.6395328,317.727305736041
11.6655139,317.198787376655
11.691495,316.670013230112
11.7174761,316.140983346773
11.7434572,315.611697777434
11.7694383,315.082156573315
11.7954194,314.552359786073
11.8214005,314.022307467792
11.8473816,313.491999670988
11.8733627,312.961436448607
11.8993438,312.430617854025
11.9253249,311.899543941048
11.951306,311.368214763916
11.9772871,310.836630377296
12.0032682,310.304790836286
12.0292493,309.772696196417
12.0552304,309.24034651365
12.0812115,308.707741844368
12.1071926,308.174882245401
12.1331737,307.641767773994
12.1591548,307.108398487834
12.1851359,306.57477444503
12.211117,306.04089570413
12.2370981,305.506762324099
12.2630792,304.972374364348
12.2890603,304.43773188471
12.3150414,303.902834945451
12.3410225,303.367683607267
12.3670036,302.832277931285
12.3929847,302.296617979056
12.4189658,301.760703812575
12.4449469,301.224535494257
12.470928,300.688113086951
12.4969091,300.151436653937
12.5228902,299.614506258926
12.5488713,299.077321966051
12.5748524,298.53988383989
12.6008335,298.002191945443
12.6268146,297.464246348141
12.6527957,296.926047113846
12.6787768,296.387594308856
12.7047579,295.848887999884
12.730739,295.309928254094
12.7567201,294.770715139067
12.7827012,294.231248722817
12.8086823,293.691529073793
12.8346634,293.151556260871
12.8606445,292.611330353352
12.8866256,292.07085142098
12.9126067,291.530119533921
12.9385878,290.989134762774
12.9645689,290.447897178566
12.99055,289.906406852761
13.0165311,289.385647480697
13.0425122,288.86515811834
13.0684933,288.344938759008
13.0944744,287.824989396045
13.1204555,287.30531002282
13.1464366,286.785900632726
13.1724177,286.266761219179
13.1983988,285.74789177562
13.2243799,285.229292295513
13.250361,284.710962772347
13.2763421,284.192903199635
13.3023232,283.675113570911
13.3283043,283.157593879738
13.3542854,282.6403441197
13.3802665,282.123364284406
13.4062476,281.606654367487
13.4322287,281.0902143626
13.4582098,280.574044263425
13.4841909,280.058144063671
13.510172,279.542513757055
13.5361531,279.027153337339
13.5621342,278.512062798298
13.5881153,277.997242133732
13.6140964,277.482691337464
13.6400775,276.968410403347
13.6660586,276.454399325241
13.6920397,275.940658097055
13.7180208,275.427186712704
13.7440019,274.913985166135
13.769983,274.401053451312
13.7959641,273.888391562235
13.8219452,273.375999492907
13.8479263,272.86387723738
13.8739074,272.352024789714
13.8998885,271.840442143998
13.9258696,271.329129294343
13.9518507,270.818086234889
13.9778318,270.307312959787
14.0038129,269.79680946323
14.029794,269.286575739423
14.0557751,268.776611782598
14.0817562,268.266917587013
14.1077373,267.757493146949
14.1337184,267.2483384567
14.1596995,266.739453510606
14.1856806,266.230838303015
14.2116617,265.722492828301
14.2376428,265.214417080867
14.2636239,264.70661105514
14.289605,264.199074745556
14.3155861,263.691808146598
14.3415672,263.184811252758
14.3675483,262.678084058558
14.3935294,262.17162655854
14.4195105,261.665438747277
14.4454916,261.159520619348
14.4714727,260.653872169381
14.4974538,260.148493392013
14.5234349,259.643384281907
14.549416,259.138544833751
14.5753971,258.633975042257
14.6013782,258.129674902159
14.6273593,257.62564440822
14.6533404,257.121883555222
14.6793215,256.618392337973
14.7053026,256.115170751305
14.7312837,255.612218790073
14.7572648,255.109536449158
14.7832459,254.607123723464
14.809227,254.104980607916
14.8352081,253.603107097469
14.8611892,253.101503187097
14.8871703,252.6001688718
14.9131514,252.099104146604
14.9391325,251.598309006548
14.9651136,251.097783446715
14.9910947,250.597527462194
15.0170758,250.097541048107
15.0430569,249.597824199596
15.069038,249.09837691183
15.0950191,248.59919918
15.1210002,248.100290999322
15.1469813,247.601652365035
15.1729624,247.103283272406
15.1989435,246.605183716716
15.2249246,246.107353693279
15.2509057,245.609793197429
15.2768868,245.112502224531
15.3028679,244.615480769968
15.328849,244.118728829142
15.3548301,243.622246397487
15.3808112,243.126033470459
15.4067923,242.63009004353
15.4327734,242.134416112217
15.4587545,241.639011672048
15.4847356,241.14387671856
15.5107167,240.649011247336
15.5366978,240.154415253976
15.5626789,239.660088734098
15.58866,239.166031683357
15.6146411,238.672244097422
15.6406222,238.17872597199
15.6666033,237.685477302775
15.6925844,237.192498085522
15.7185655,236.699788315993
15.7445466,236.207347989992
15.7705277,235.715177103334
15.7965088,235.223275651846
15.8224899,234.731643631397
15.848471,234.240281037875
15.8744521,233.749187867186
15.9004332,233.258364115274
15.9264143,232.767809778094
15.9523954,232.277524851632
15.9783765,231.787509331889
16.0043576,231.2977632149
16.0303387,230.808286496715
