"Time [ms]","CoreLoss [mW]"
0,0
0.33333333333333,0
0.66666666666666,2.87347819985059e-08
0.99999999999999,1.19704397793106e-07
1.33333333333332,4.87919354063899e-07
1.66666666666665,4.19172979997325e-06
1.99999999999998,2.22064204395075e-05
2.33333333333331,8.58775603852745e-05
2.66666666666664,0.000444713111445812
2.99999999999997,0.00276534772194816
3.3333333333333,0.0130036664907266
3.66666666666663,0.0419520136022454
3.99999999999996,0.119628946877139
4.33333333333329,0.261428865397346
4.66666666666662,0.54917606582391
4.99999999999995,0.800072530357787
5.33333333333328,1.13903913926683
5.66666666666661,1.2189632214433
5.99999999999994,2.61053020201729
6.33333333333327,12.7960363750115
6.6666666666666,14.1219437366188
6.99999999999993,7.78520754847645
7.33333333333326,3.59643582403366
7.66666666666659,0.896825302580194
7.99999999999992,0.292665080733587
8.33333333333325,1.67107872473445
8.66666666666658,4.30731434893186
8.99999999999991,9.21448324063525
9.33333333333324,18.0560809821385
9.66666666666657,31.7281960932004
9.9999999999999,51.2308423093258
10.3333333333332,82.0887203686204
10.6666666666666,108.231528560108
10.9999999999999,130.836160114831
11.3333333333332,148.639032285568
11.6666666666665,160.948190040959
11.9999999999999,168.16058482813
12.3333333333332,169.282145310914
12.6666666666665,164.462012737842
12.9999999999999,154.579910659333
13.3333333333332,140.489285697176
13.6666666666665,122.398275593027
13.9999999999999,101.112332702828
14.3333333333332,77.6920615971901
14.6666666666665,52.7546760058055
14.9999999999998,23.4698555697911
15.3333333333332,0.186541959444726
15.6666666666665,0.0797010174098868
15.9999999999998,0.0435837375885727
16.3333333333332,0.0196279521540045
16.6666666666665,0.00010128076894999
16.9999999999998,2.64762975694709
17.3333333333332,10.962775543582
17.6666666666665,24.1979247090345
17.9999999999998,42.0408075145098
18.3333333333332,62.6411739209833
18.6666666666665,82.5789652055257
18.9999999999998,103.69543205954
19.3333333333331,124.34177555121
19.6666666666665,143.343883704125
19.9999999999998,159.36787307435
20.3333333333331,171.518759645839
20.6666666666665,179.419201030439
20.9999999999998,182.394714179138
21.3333333333331,179.432801709853
21.6666666666665,170.735487716523
21.9999999999998,157.125551117906
22.3333333333331,138.359473840631
22.6666666666665,114.378502691522
22.9999999999998,87.1050247691054
23.3333333333331,54.3895709273827
23.6666666666665,35.1839130528153
23.9999999999998,21.2306530551338
24.3333333333331,9.43727788499197
24.6666666666664,2.28113865813013
24.9999999999998,0.632993729116461
25.3333333333331,3.51029281927932
25.6666666666664,10.057280129013
25.9999999999998,20.6596769246973
26.3333333333331,35.8220065130243
26.6666666666664,62.1618419431718
26.9999999999998,90.9549170630175
27.3333333333331,115.922468360752
27.6666666666664,138.424506631888
27.9999999999998,155.712674554086
28.3333333333331,168.768936687132
28.6666666666664,176.78785323989
28.9999999999998,178.795585849434
29.3333333333331,175.418482718946
29.6666666666664,167.11197036875
29.9999999999997,154.568460449638
30.3333333333331,138.076788304059
30.6666666666664,118.67979226746
30.9999999999997,97.6605123298141
31.3333333333331,76.4345354576846
31.6666666666664,55.0259981698637
31.9999999999997,32.7445151395841
32.3333333333331,12.953164858232
32.6666666666664,0.0347212219111944
32.9999999999997,0.0161597610773792
33.333333333333,8.91471633662782e-05
