"Time [ms]","CoreLoss [mW]"
0,0
0.33333333333333,0
0.66666666666666,0.00804337677962198
0.99999999999999,0.0052841403313365
1.33333333333332,0.00185217641279905
1.66666666666665,0.00179811077521974
1.99999999999998,0.00189236112105714
2.33333333333331,0.00210476752514582
2.66666666666664,0.00240473705258814
2.99999999999997,0.0025899232094265
3.3333333333333,0.00267190551552572
3.66666666666663,0.00555570607587982
3.99999999999996,0.0509400922433034
4.33333333333329,0.463247972035946
4.66666666666662,3.50083198314118
4.99999999999995,10.5371130792289
5.33333333333328,20.9617618045036
5.66666666666661,33.6429648065187
5.99999999999994,47.2084011509386
6.33333333333327,60.2706411726496
6.6666666666666,71.191005227676
6.99999999999993,78.378240719834
7.33333333333326,79.6063532929494
7.66666666666659,71.98319752218
7.99999999999992,51.8938408856276
8.33333333333325,18.2640491370943
8.66666666666658,1.34479235405587
8.99999999999991,0.239776029812941
9.33333333333324,0.0409171261861417
9.66666666666657,0.0073530336607669
9.9999999999999,0.00377058950497528
10.3333333333332,0.00365853163002097
10.6666666666666,0.00388079110527426
10.9999999999999,0.00427724082467748
11.3333333333332,0.0047844036539703
11.6666666666665,0.00535276855201773
11.9999999999999,0.00787909942998561
12.3333333333332,0.065414138222434
12.6666666666665,0.659700010647001
12.9999999999999,5.15706777720456
13.3333333333332,15.7401992581653
13.6666666666665,31.7711104875038
13.9999999999999,52.2798943050328
14.3333333333332,75.6591067711509
14.6666666666665,100.077843466693
14.9999999999998,123.920760284246
15.3333333333332,146.275594077178
15.6666666666665,165.434758400248
15.9999999999998,179.379468360475
16.3333333333332,185.411381153078
16.6666666666665,188.08146624909
16.9999999999998,225.659479919513
17.3333333333332,179.780852465161
17.6666666666665,171.791872881216
17.9999999999998,158.202695766899
18.3333333333332,138.585797195605
18.6666666666665,115.961361717268
18.9999999999998,91.6228376938709
19.3333333333331,67.6467700078951
19.6666666666665,45.4562926004922
19.9999999999998,26.4270185855644
20.3333333333331,12.0209836345825
20.6666666666665,3.32822017412231
20.9999999999998,1.04440412793565
21.3333333333331,5.22924702576289
21.6666666666665,15.7032923584032
21.9999999999998,31.6659309438764
22.3333333333331,51.8573481724024
22.6666666666665,74.8110832212034
22.9999999999998,99.1520897338941
23.3333333333331,123.209002727547
23.6666666666665,145.489850067753
23.9999999999998,163.609911874529
24.3333333333331,174.784779337105
24.6666666666664,183.352232162396
24.9999999999998,225.987541415943
25.3333333333331,186.363208150269
25.6666666666664,184.144916193468
25.9999999999998,175.451893415731
26.3333333333331,159.613514356755
26.6666666666664,139.695940219152
26.9999999999998,116.690153011937
27.3333333333331,92.5650818014413
27.6666666666664,68.3531310904019
27.9999999999998,45.7560940563897
28.3333333333331,26.5856752065589
28.6666666666664,12.0552460917095
28.9999999999998,3.27722642223279
29.3333333333331,1.01464893876703
29.6666666666664,5.2057414020053
29.9999999999997,15.7448185882639
30.3333333333331,31.7750864545379
30.6666666666664,52.2851863415878
30.9999999999997,75.665718816986
31.3333333333331,100.085782156529
31.6666666666664,123.929211368487
31.9999999999997,146.284603653236
32.3333333333331,165.445106878689
32.6666666666664,179.392901057931
32.9999999999997,185.428158868052
33.333333333333,188.085092640801
