"Distance [mm]","Mag_B [tesla]"
11.8214005,0.212174636128672
11.8473816,0.211458718533785
11.8733627,0.210743322006378
11.8993438,0.2100284465476
11.9253249,0.209314092158622
11.951306,0.208600258840643
11.9772871,0.207886946594885
12.0032682,0.207174155422598
12.0292493,0.206461885325053
12.0552304,0.20575013630355
12.0812115,0.205038908359415
12.1071926,0.204328201493994
12.1331737,0.203618015708662
12.1591548,0.202908351004818
12.1851359,0.202199207383888
12.211117,0.20149058484732
12.2370981,0.200782483396593
12.2630792,0.200074903033203
12.2890603,0.199367843758677
12.3150414,0.198661305574567
12.3410225,0.197955288482447
12.3670036,0.197249792483917
12.3929847,0.19654481758061
12.4189658,0.19584036377417
12.4449469,0.195136431066277
12.470928,0.194433019458633
12.4969091,0.193730128952965
12.5228902,0.193027759551023
12.5488713,0.192325911254591
12.5748524,0.191624584065465
12.6008335,0.190923777985476
12.6268146,0.190223493016477
12.6527957,0.189523729160347
12.6787768,0.188824486418986
12.7047579,0.18812576479433
12.730739,0.187427564288327
12.7567201,0.186729884902958
12.7827012,0.186032726640228
12.8086823,0.185336089502166
12.8346634,0.184639973490826
12.8606445,0.183944378608293
