"Distance [mm]","Mag_B [mTesla]"
0,0.0149300569006273
0.0150004,404.078190000862
0.0300008,404.012540192928
0.0450012,403.945850813309
0.0600016,403.87812186179
0.075002,403.809353338154
0.0900024,403.739545242188
0.1050028,403.668697573684
0.1200032,403.596810332431
0.1350036,403.523883518225
0.150004,403.449917130861
0.1650044,403.374911170135
0.1800048,403.298865635848
0.1950052,403.2217805278
0.2100056,403.143655845798
0.225006,403.064491589644
0.2400064,402.984287759149
0.2550068,402.90304435412
0.2700072,402.820761374369
0.2850076,402.737438819712
0.300008,402.648444705299
0.3150084,402.556240217788
0.3300088,402.463234757619
0.3450092,402.369428324525
0.3600096,402.274820918242
0.37501,402.179412538512
0.3900104,402.083203185079
0.4050108,401.986192857691
0.4200112,401.888381556101
0.4350116,401.789769280063
0.450012,401.690356029338
0.4650124,401.590141803691
0.4800128,401.489126602887
0.4950132,401.387310426698
0.5100136,401.2846932749
0.525014,401.181275147272
0.5400144,401.077056043597
0.5550148,400.972035963661
0.5700152,400.866214907254
0.5850156,400.759592874172
0.600016,400.652169864212
0.6150164,400.543945877177
0.6300168,400.434920912873
0.6450172,400.32509497111
0.6600176,400.214468051701
0.675018,400.103040154463
0.6900184,399.990811279218
0.7050188,399.877781425791
0.7200192,399.763950594012
0.7350196,399.649318783713
0.75002,399.533885994731
0.7650204,399.417652226907
0.7800208,399.300617480084
0.7950212,399.182781754112
0.8100216,399.064145048842
0.825022,398.944707364132
0.8400224,398.824468699839
0.8550228,398.703429055828
0.8700232,398.581588431966
0.8850236,398.458946828125
0.900024,398.33550424418
0.9150244,398.211260680011
0.9300248,398.086216135499
0.9450252,397.960370610533
0.9600256,397.833724105002
0.975026,397.706276618801
0.9900264,397.578028151828
1.0050268,397.448978703986
1.0200272,397.319128275179
1.0350276,397.179890031048
1.050028,397.018900442665
1.0650284,396.85732812671
1.0800288,396.695173083395
1.0950292,396.532435312934
1.1100296,396.369114815543
1.12503,396.205211591442
1.1400304,396.04072564085
1.1550308,395.875656963992
1.1700312,395.710005561091
1.1850316,395.543771432377
1.200032,395.376954578076
1.2150324,395.209554998422
1.2300328,395.041572693648
1.2450332,394.87300766399
1.2600336,394.703859909685
1.275034,394.534129430974
1.2900344,394.3638162281
1.3050348,394.192920301306
1.3200352,394.02144165084
1.3350356,393.84938027695
1.350036,393.676736179887
1.3650364,393.503509359904
1.3800368,393.329699817256
1.3950372,393.155307552201
1.4100376,392.980332564998
1.425038,392.804774855909
1.4400384,392.628634425197
1.4550388,392.45191127313
1.4700392,392.274605399974
1.4850396,392.096716806
1.50004,391.918245491481
1.5150404,391.739191456691
1.5300408,391.559554701907
1.5450412,391.379335227407
1.5600416,391.198533033473
1.575042,391.017148120389
1.5900424,390.835180488438
1.6050428,390.652630137909
1.6200432,390.469497069093
1.6350436,390.285781282279
1.650044,390.101482777762
1.6650444,389.916601555838
1.6800448,389.731137616807
1.6950452,389.545090960967
1.7100456,389.358461588621
1.725046,389.171249500075
1.7400464,388.983454695636
1.7550468,388.795077175611
1.7700472,388.606116940313
1.7850476,388.416573990054
1.800048,388.22644832515
1.8150484,388.035739945919
1.8300488,387.844448852681
1.8450492,387.652575045756
1.8600496,387.460118525471
1.87505,387.26707929215
1.8900504,387.073457346122
1.9050508,386.879252687717
1.9200512,386.68446531727
1.9350516,386.484395554135
1.950052,386.210333055072
1.9650524,385.936009177212
1.9800528,385.661423920575
1.9950532,385.386577285179
2.0100536,385.11146927104
2.025054,384.836099878175
2.0400544,384.560469106603
2.0550548,384.28457695634
2.0700552,384.008423427403
2.0850556,383.732008519808
2.100056,383.455332233572
2.1150564,383.17839456871
2.1300568,382.901195525241
2.1450572,382.623735103177
2.1600576,382.346013302537
2.175058,382.068030123334
2.1900584,381.789785565584
2.2050588,381.511279629303
2.2200592,381.232512314505
2.2350596,380.953483621206
2.25006,380.674193549419
2.2650604,380.39464209916
2.2800608,380.114829270442
2.2950612,379.83475506328
2.3100616,379.554419477686
2.325062,379.273822513677
2.3400624,378.992964171262
2.3550628,378.711844450458
2.3700632,378.430463351278
2.3850636,378.148820873732
2.400064,377.866917017836
2.4150644,377.584751783601
2.4300648,377.30232517104
2.4450652,377.019637180165
2.4600656,376.736687810987
2.475066,376.45347706352
2.4900664,376.170004937774
2.5050668,375.886271433762
2.5200672,375.602276551494
2.5350676,375.318020290981
2.550068,375.033502652235
2.5650684,374.748723635267
2.5800688,374.458086641568
2.5950692,374.142685001323
2.6100696,373.827224483247
2.62507,373.511705087273
2.6400704,373.196126813333
