"Distance [mm]","Mag_B [mTesla]"
2.0265258,468.502484527973
2.0525069,467.53636022188
2.078488,466.616284915211
2.1044691,465.742257789428
2.1304502,464.914278031205
2.1564313,464.132344832434
2.1824124,463.29829956256
2.2083935,462.422850468973
2.2343746,461.547402403462
2.2603557,460.67195536623
2.2863368,459.796509357486
2.3123179,458.921064377479
2.338299,458.045620426482
2.3642801,457.170177504798
2.3902612,456.294735612732
2.4162423,455.419294750648
2.4422234,454.543854918921
2.4682045,453.668416117959
2.4941856,452.792978348189
2.5201667,451.917541610082
2.5461478,451.042105904103
2.5721289,450.166671230776
2.59811,449.291237590636
2.6240911,448.415804984252
2.6500722,447.540373412211
2.6760533,446.664942875147
2.7020344,445.789513373685
2.7280155,444.914084908507
2.7539966,444.038657480311
2.7799777,443.163231089827
2.8059588,442.287805737803
2.8319399,441.412381425027
2.857921,440.536958152302
2.8839021,439.661535920452
2.9098832,438.786114730344
2.9358643,437.910694582869
2.9618454,437.035275478934
2.9878265,436.159857419484
3.0138076,435.284440405496
3.0397887,434.409024437942
3.0657698,433.533609517855
3.0917509,432.658195646282
3.117732,431.782782824296
3.1437131,430.907371053
3.1696942,430.031960333533
3.1956753,429.156550667028
3.2216564,428.281142054676
3.2476375,427.405734497689
3.2736186,426.530327997299
3.2995997,425.654922554765
3.3255808,424.779518171394
3.3515619,424.144316498191
3.377543,423.537004405567
3.4035241,422.930885398612
3.4295052,422.325959434722
3.4554863,421.722226471585
3.4814674,421.119686467207
3.5074485,420.518339379852
3.5334296,419.918185168107
3.5594107,419.319223790859
3.5853918,418.721455207279
3.6113729,418.124879376834
3.637354,417.529496259302
3.6633351,416.93530581474
3.6893162,416.342308003506
3.7152973,415.750502786264
3.7412784,415.159890123965
3.7672595,414.570469977854
3.7932406,413.982242309496
3.8192217,413.395207080713
3.8452028,412.809364253649
3.8711839,412.224713790744
3.897165,411.641255654732
3.9231461,411.058989808639
3.9491272,410.477916215792
3.9751083,409.898034839815
4.0010894,409.319345644616
4.0270705,408.741848594418
4.0530516,408.165543653731
4.0790327,407.590430787364
4.1050138,407.016509960414
4.1309949,406.4437811383
4.156976,405.872244286694
4.1829571,405.301899371602
4.2089382,404.732746359316
4.2349193,404.126432225861
4.2609004,403.496937467908
4.2868815,402.868767222291
4.3128626,402.241921472017
4.3388437,401.616400200053
4.3648248,400.992203389339
4.3908059,400.369331022765
4.416787,399.747783083182
4.4427681,399.127559553414
4.4687492,398.508660416216
4.4947303,397.891085654325
4.5207114,397.274835250441
4.5466925,396.659909187213
4.5726736,396.046307447247
4.5986547,395.434030013131
4.6246358,394.823076867387
4.6506169,394.2134479925
4.676598,393.605143370933
4.7025791,392.998162985096
4.7285602,392.392506817358
4.7545413,391.788174850058
4.7805224,391.185167065486
4.8065035,390.583483445884
4.8324846,389.983123973476
4.8584657,389.38408863043
4.8844468,388.786377398876
4.9104279,388.189990260912
4.936409,387.594927198584
4.9623901,387.001188193907
4.9883712,386.408773228851
5.0143523,385.81768228535
5.0403334,385.227915345292
5.0663145,384.639472390538
5.0922956,384.052353402891
5.1182767,383.466558364121
5.1442578,382.882087255964
5.1702389,382.298940060114
5.19622,381.717116758218
5.2222011,381.136617331894
5.2481822,380.557441762705
5.2741633,379.979590032189
5.3001444,379.403062121836
5.3261255,378.827858013096
5.3521066,378.253977687383
5.3780877,377.681421126066
5.4040688,377.110188310477
5.4300499,376.540279221914
5.456031,375.971693841612
5.4820121,375.404432150797
5.5079932,374.838494130637
5.5339743,374.273879762263
5.5599554,373.710589026762
5.5859365,373.148621905194
5.6119176,372.587978378557
5.6378987,372.028658427835
5.6638798,371.470662033953
5.6898609,370.913989177801
5.715842,370.358639840238
5.7418231,369.80461400207
5.7678042,369.251911644061
5.7937853,368.700532746949
5.8197664,368.150477291425
5.8457475,367.601745258137
5.8717286,367.054336627705
5.8977097,366.508251380687
5.9236908,365.963489497624
5.9496719,365.420050958998
5.975653,364.877935745265
6.0016341,364.337143836834
6.0276152,363.797675214083
6.0535963,363.25952985733
6.0795774,362.722707746875
6.1055585,362.187208862963
6.1315396,361.653033185809
6.1575207,361.120180695579
6.1835018,360.588651372411
6.2094829,360.058445196388
6.235464,359.529562147565
6.2614451,359.002002205947
6.2874262,358.475765351511
6.3134073,357.95085156418
6.3393884,357.427260823857
6.3653695,356.904993110377
6.3913506,356.384048403561
6.4173317,355.864426683174
6.4433128,355.346127928945
6.4692939,354.829152120567
6.495275,354.313499237696
6.5212561,353.853840622391
6.5472372,353.395071489107
6.5732183,352.93719182287
6.5991994,352.480201608666
6.6251805,352.024100831462
6.6511616,351.568889476192
6.6771427,351.114567527753
6.7031238,350.661134971019
6.7291049,350.208591790829
6.755086,349.756937971993
6.7810671,349.306173499294
6.8070482,348.856298357481
6.8330293,348.407312531272
6.8590104,347.959216005356
6.8849915,347.512008764391
6.9109726,347.065690793009
6.9369537,346.620262075805
6.9629348,346.175722597348
6.9889159,345.732072342172
7.014897,345.289311294787
7.0408781,344.847439439668
7.0668592,344.40645676126
7.0928403,343.966363243981
7.1188214,343.527158872214
7.1448025,343.08884363032
7.1707836,342.651417502616
7.1967647,342.214880473396
7.2227458,341.779232526928
7.2487269,341.344473647447
7.274708,340.91060381915
7.3006891,340.477623026218
7.3266702,340.045531252786
7.3526513,339.614328482967
7.3786324,339.184014700842
7.4046135,338.754589890467
7.4305946,338.326054035857
7.4565757,337.89840712101
7.4825568,337.471649129879
7.5085379,337.045780046394
7.534519,336.620799854459
7.5605001,336.196708537941
7.5864812,335.773506080676
7.6124623,335.351192466478
7.6384434,334.92976767912
7.6644245,334.50923170235
7.6904056,334.089584519886
7.7163867,333.670826115414
7.7423678,333.25295647259
7.7683489,332.835975575046
7.79433,332.41988340637
7.8203111,332.004679950127
7.8462922,331.590365189858
7.8722733,331.176939109066
7.8982544,330.764401691221
7.9242355,330.352752919774
7.9502166,329.94199277813
7.9761977,329.532121249677
8.0021788,329.123138317766
8.0281599,328.715043965719
8.054141,328.30783817683
8.0801221,327.901520934362
8.1061032,327.496092221542
8.1320843,327.091552021571
8.1580654,326.687900317621
8.1840465,326.285137092833
8.2100276,325.883262330316
8.2360087,325.482276013152
8.2619898,325.082178124384
8.2879709,324.682968647035
8.313952,324.284647564091
8.3399331,323.887214858511
8.3659142,323.490670513221
8.3918953,323.095014511123
8.4178764,322.700246835078
8.4438575,322.306367467924
8.4698386,321.913376392467
8.4958197,321.521273591485
8.5218008,321.130059047721
8.5477819,320.739732743893
8.573763,320.350294662681
8.5997441,319.961744786741
8.6257252,319.574083098697
8.6517063,319.187309581142
8.6776874,318.756033923021
8.7036685,318.303206135532
8.7296496,317.851572324339
8.7556307,317.401132471844
8.7816118,316.95188656039
8.8075929,316.503834572256
8.833574,316.056976489653
8.8595551,315.611312294724
8.8855362,315.166841969553
8.9115173,314.723565496146
8.9374984,314.281482856451
8.9634795,313.840594032355
8.9894606,313.400899005665
9.0154417,312.962397758136
9.0414228,312.525090271452
9.0674039,312.088976527227
9.093385,311.654056507013
9.1193661,311.220330192294
9.1453472,310.787797564496
9.1713283,310.356458604965
9.1973094,309.926313294996
9.2232905,309.497361615804
9.2492716,309.069603548546
9.2752527,308.643039074316
9.3012338,308.217668174135
9.3272149,307.793490828958
9.353196,307.370507019685
9.3791771,306.948716727135
9.4051582,306.52811993207
9.4311393,306.108716615186
9.4571204,305.690506757109
9.4831015,305.273490338403
9.5090826,304.857667339567
9.5350637,304.443037741026
9.5610448,304.029601523145
9.5870259,303.617358666227
9.613007,303.206309150502
9.6389881,302.796452956134
9.6649692,302.387790063232
9.6909503,301.980320451822
9.7169314,301.574044101878
9.7429125,301.1689609933
9.7688936,300.788952432609
9.7948747,300.409150365245
9.8208558,300.029554791158
9.8468369,299.650165710283
9.872818,299.270983122581
9.8987991,298.892007028003
9.9247802,298.513237426503
9.9507613,298.134674318035
9.9767424,297.75631770256
10.0027235,297.378167580029
10.0287046,297.000223950409
10.0546857,296.622486813661
10.0806668,296.244956169748
10.1066479,295.867632018633
10.132629,295.490514360288
10.1586101,295.113603194683
10.1845912,294.736898521781
10.2105723,294.360400341558
10.2365534,293.984108653986
10.2625345,293.608023459042
10.2885156,293.232144756702
10.3144967,292.856472546945
10.3404778,292.481006829749
10.3664589,292.105747605099
10.39244,291.730694872977
10.4184211,291.355848633367
10.4444022,290.981208886256
10.4703833,290.606775631637
10.4963644,290.232548869489
10.5223455,289.858528599814
10.5483266,289.484714822601
10.5743077,289.111107537845
10.6002888,288.737706745543
10.6262699,288.364512445696
10.652251,287.991524638295
10.6782321,287.61874332335
10.7042132,287.246168500861
10.7301943,286.873800170833
10.7561754,286.501638333272
10.7821565,286.129682988188
10.8081376,285.757934135584
10.8341187,285.386391775478
10.8600998,285.01505590788
10.8860809,284.643926532806
10.912062,284.273003650271
10.9380431,283.902287260297
10.9640242,283.531777362892
10.9900053,283.161473958088
11.0159864,282.791377045904
11.0419675,282.421486626365
11.0679486,282.051802699495
11.0939297,281.682325265327
11.1199108,281.31305432388
11.1458919,280.943989875194
11.171873,280.575131919298
11.1978541,280.206480456227
11.2238352,279.838035486017
11.2498163,279.469797008706
11.2757974,279.101765024327
11.3017785,278.733939532929
11.3277596,278.36632053455
11.3537407,277.998908029235
11.3797218,277.631702017028
11.4057029,277.264702497982
11.431684,276.897909472135
11.4576651,276.531322939547
11.4836462,276.164942900267
11.5096273,275.798769354348
11.5356084,275.432802301847
11.5615895,275.067041742822
11.5875706,274.701487677326
11.6135517,274.336140105425
11.6395328,273.970999027179
11.6655139,273.606064442652
11.691495,273.241336351909
11.7174761,272.876814755017
11.7434572,272.512499652044
11.7694383,272.148391043061
11.7954194,271.784488928138
11.8214005,271.42079330735
11.8473816,271.057304180772
11.8733627,270.69402154848
11.8993438,270.330945410554
11.9253249,269.968075767071
11.951306,269.605412618115
11.9772871,269.242955963768
12.0032682,268.880705804115
12.0292493,268.518662139243
12.0552304,268.156824969243
12.0812115,267.795194294197
12.1071926,267.433770114203
12.1331737,267.072552429352
12.1591548,266.711541239739
12.1851359,266.350736545461
12.211117,265.990138346617
12.2370981,265.629746643299
12.2630792,265.269561435617
12.2890603,264.909582723671
12.3150414,264.549810507565
12.3410225,264.190244787406
12.3670036,263.830885563304
12.3929847,263.47173283536
12.4189658,263.112786603693
12.4449469,262.754046868413
12.470928,262.395513629636
12.4969091,262.037186887477
12.5228902,261.679066642054
12.5488713,261.321152893482
12.5748524,260.963445641888
12.6008335,260.605944887391
12.6268146,260.248650630116
12.6527957,259.89156287019
12.6787768,259.53468160774
12.7047579,259.178006842891
12.730739,258.821538575778
12.7567201,258.465276806534
12.7827012,258.109221535291
12.8086823,257.753372762184
12.8346634,257.397730487354
12.8606445,257.042294710932
12.8866256,256.687065433066
12.9126067,256.332042653895
12.9385878,255.977226373565
12.9645689,255.622616592219
12.99055,255.268213310008
13.0165311,254.948157447305
13.0425122,254.628106641877
13.0684933,254.308060894991
13.0944744,253.988020207974
13.1204555,253.667984582213
13.1464366,253.347954019148
13.1724177,253.027928520282
13.1983988,252.707908087167
13.2243799,252.387892721421
13.250361,252.067882424713
13.2763421,251.747877198769
13.3023232,251.427877045377
13.3283043,251.107881966378
13.3542854,250.787891963671
