"Distance [mm]","Mag_B [mTesla]"
0,0.0293219609122668
0.0212136,662.886974074461
0.0424272,656.231860876124
0.0636408,649.631626592919
0.0848544,643.086271274869
0.106068,638.042895080605
0.1272816,634.967480647785
0.1484952,631.912812688904
0.1697088,628.878890892456
0.1909224,625.865714941412
0.212136,622.873284513248
0.2333496,619.901599279952
0.2545632,616.950658907949
0.2757768,614.020463058206
0.2969904,611.11101138616
0.318204,608.222303541724
0.3394176,605.354339169312
0.3606312,602.507117907847
0.3818448,599.68063939071
0.4030584,596.874903245798
0.424272,594.089909095486
0.4454856,591.325656556637
0.4666992,588.582145240599
0.4879128,585.85937475324
0.5091264,583.157344694878
0.53034,580.476054660352
0.5515536,577.815504238978
0.5727672,575.175693014561
0.5939808,572.556620565389
0.6151944,569.958286464265
0.636408,567.38069027846
0.6576216,564.823831569744
0.6788352,562.287709894373
0.7000488,559.772324803102
0.7212624,557.277675841158
0.742476,554.803762548267
0.7636896,552.350584458662
0.7849032,549.918141101046
0.8061168,547.506431998614
0.8273304,545.115456669066
0.848544,542.745214624566
0.8697576,540.395705371783
0.8909712,538.06692841189
0.9121848,535.758883240528
0.9333984,533.471569347839
0.954612,531.204986218455
0.9758256,528.959133331492
0.9970392,526.734010160551
1.0182528,524.529616173751
1.0394664,522.345950833667
1.06068,520.183013597387
1.0818936,518.05087305499
1.1031072,515.953292319887
1.1243208,513.876674509955
1.1455344,511.821019026817
1.166748,509.78632526648
1.1879616,507.772592619389
1.2091752,505.779820470404
1.2303888,503.808008198791
1.2516024,501.85715517823
1.272816,499.927260776848
1.2940296,498.018324357151
1.3152432,496.13034527609
1.3364568,494.263322885021
1.3576704,492.417256529715
1.378884,490.592145550361
1.4000976,488.787989281566
1.4213112,487.004787052359
1.4425248,485.242538186185
1.4637384,483.501242000903
1.484952,481.780897808781
1.5061656,480.08150491652
1.5273792,478.40306262522
1.5485928,476.745570230413
1.5698064,475.109027022047
1.59102,473.493432284481
1.6122336,471.898785296489
1.6334472,470.325085331268
1.6546608,468.772331656424
1.6758744,467.240523533987
1.697088,465.729660220414
1.7183016,464.239740966558
1.7395152,462.770765017696
1.7607288,461.322731613529
1.7819424,459.895639988164
1.803156,458.489489370133
1.8243696,457.104278982393
1.8455832,455.740008042298
1.8667968,454.396675761634
1.8880104,453.074281346598
1.909224,451.772823997798
1.9304376,450.492302910264
1.9516512,449.232717273464
1.9728648,447.994066271248
1.9940784,446.776349081906
2.015292,445.579564878133
2.0365056,444.403712827044
2.0577192,443.248792090166
2.0789328,442.114801823472
2.1001464,441.001741177312
2.12136,439.909609296477
2.1425736,438.838405320164
2.1637872,437.788128381996
2.1850008,436.758777609994
2.2062144,435.750352126633
2.227428,434.762851048768
2.2486416,433.796273487691
2.2698552,432.850618549098
2.2910688,431.925885333117
2.3122824,431.022072934275
2.333496,430.13918044153
2.3547096,429.277206938262
2.3759232,428.436151502252
2.3971368,427.616013205702
2.4183504,426.816791115239
2.439564,426.038484291898
2.4607776,425.281091791121
2.4819912,424.544612662811
2.5032048,423.82904595124
2.5244184,423.134390695114
2.545632,422.46064592756
2.5668456,421.807810676118
2.5880592,421.175883962731
2.6092728,420.564864803799
2.6304864,419.974752210101
2.6517,419.405545186842
2.6729136,418.850684144048
2.6941272,418.293564853628
2.7153408,417.735785803875
2.7365544,417.177347004439
2.757768,416.618248465184
2.7789816,416.058490196238
2.8001952,415.49807220799
2.8214088,414.936994511081
2.8426224,414.375257116385
2.863836,413.812860035074
2.8850496,413.249803278534
2.9062632,412.686086858417
2.9274768,412.12171078663
2.9486904,411.556675075337
2.969904,410.990979736941
2.9911176,410.424624784117
3.0123312,409.857610229789
3.0335448,409.289936087125
3.0547584,408.721602369554
3.075972,408.152609090761
3.0971856,407.582956264663
3.1183992,407.012643905474
3.1396128,406.441672027627
3.1608264,405.870040645816
3.18204,405.297749774986
3.2032536,404.724799430347
3.2244672,404.151189627346
3.2456808,403.576920381697
3.2668944,403.001991709373
3.288108,402.426403626583
3.3093216,401.850156149795
3.3305352,401.273249295737
3.3517488,400.695683081392
3.3729624,400.11745752397
3.394176,399.538572640984
3.4153896,398.959028450161
3.4366032,398.378824969488
3.4578168,397.797962217217
3.4790304,397.216440211849
3.500244,396.634258972124
3.5214576,396.05141851706
3.5426712,395.46791886592
3.5638848,394.88376003821
3.5850984,394.2989420537
3.606312,393.713464932413
3.6275256,393.12732869461
3.6487392,392.540533360841
3.6699528,391.953078951876
3.6911664,391.364965488748
3.71238,390.776192992747
3.7335936,390.186761485423
3.7548072,389.596670988554
3.7760208,389.005921524202
3.7972344,388.414513114678
3.818448,387.822445782525
3.8396616,387.229719550557
3.8608752,386.636334441844
3.8820888,386.042290479686
3.9033024,385.447587687667
3.924516,384.85222608962
3.9457296,384.256205709607
3.9669432,383.659526571967
3.9881568,383.062188701286
4.0093704,382.464192122397
4.030584,381.865536860392
4.0517976,381.266222940632
4.0730112,380.666250388701
4.0942248,380.065619230456
4.1154384,379.464329492008
4.136652,378.862381199706
4.1578656,378.259774380174
4.1790792,377.656509060283
4.2002928,377.052585267148
4.2215064,376.448003028141
4.24272,375.842762370893
4.2639336,375.236863323284
