% Column 0: Length, mm
% Column 1: |B.n|, Tesla
% Column 2: Re[B.n], Tesla
% Column 3: Im[B.n], Tesla
0.00000000e+000	5.59489578e-001	-5.56680635e-001	5.59933814e-002	
9.33955971e-002	5.61234880e-001	-5.58382455e-001	5.65121567e-002	
1.86791194e-001	5.62980389e-001	-5.60084272e-001	5.70309286e-002	
2.80186791e-001	5.64726108e-001	-5.61786089e-001	5.75497006e-002	
3.73582388e-001	5.66472035e-001	-5.63487905e-001	5.80684725e-002	
4.66977985e-001	5.68218168e-001	-5.65189722e-001	5.85872445e-002	
5.60373582e-001	5.69964505e-001	-5.66891538e-001	5.91060164e-002	
6.53769179e-001	5.71711045e-001	-5.68593355e-001	5.96247884e-002	
7.47164777e-001	5.73457784e-001	-5.70295172e-001	6.01435603e-002	
8.40560374e-001	5.75204723e-001	-5.71996988e-001	6.06623323e-002	
9.33955971e-001	5.76951858e-001	-5.73698805e-001	6.11811042e-002	
1.02735157e+000	5.78699188e-001	-5.75400621e-001	6.16998762e-002	
1.12074716e+000	5.80446711e-001	-5.77102438e-001	6.22186481e-002	
1.21414276e+000	5.82194425e-001	-5.78804255e-001	6.27374201e-002	
1.30753836e+000	5.83942330e-001	-5.80506071e-001	6.32561920e-002	
1.40093396e+000	5.85690422e-001	-5.82207888e-001	6.37749640e-002	
1.49432955e+000	5.87438701e-001	-5.83909704e-001	6.42937359e-002	
1.58772515e+000	5.89187164e-001	-5.85611521e-001	6.48125079e-002	
1.68112075e+000	5.90935811e-001	-5.87313338e-001	6.53312798e-002	
1.77451634e+000	5.92684639e-001	-5.89015154e-001	6.58500518e-002	
1.86791194e+000	5.94433647e-001	-5.90716971e-001	6.63688237e-002	
1.96130754e+000	5.96182833e-001	-5.92418787e-001	6.68875957e-002	
2.05470314e+000	5.97932196e-001	-5.94120604e-001	6.74063676e-002	
2.14809873e+000	5.99681734e-001	-5.95822421e-001	6.79251396e-002	
2.24149433e+000	6.01431445e-001	-5.97524237e-001	6.84439115e-002	
2.33488993e+000	6.03181329e-001	-5.99226054e-001	6.89626835e-002	
2.42828552e+000	6.04931383e-001	-6.00927870e-001	6.94814554e-002	
2.52168112e+000	6.06681606e-001	-6.02629687e-001	7.00002274e-002	
2.61507672e+000	6.08431997e-001	-6.04331504e-001	7.05189993e-002	
2.70847231e+000	6.10182555e-001	-6.06033320e-001	7.10377713e-002	
2.80186791e+000	6.11933277e-001	-6.07735137e-001	7.15565432e-002	
2.89526351e+000	6.13684162e-001	-6.09436953e-001	7.20753152e-002	
2.98865911e+000	6.15435210e-001	-6.11138770e-001	7.25940871e-002	
3.08205470e+000	6.17186418e-001	-6.12840587e-001	7.31128591e-002	
3.17545030e+000	6.18937786e-001	-6.14542403e-001	7.36316310e-002	
3.26884590e+000	6.20689311e-001	-6.16244220e-001	7.41504030e-002	
3.36224149e+000	6.22440993e-001	-6.17946036e-001	7.46691749e-002	
3.45563709e+000	6.24192830e-001	-6.19647853e-001	7.51879469e-002	
3.54903269e+000	6.25944821e-001	-6.21349670e-001	7.57067188e-002	
3.64242829e+000	6.27696965e-001	-6.23051486e-001	7.62254908e-002	
3.73582388e+000	6.29449260e-001	-6.24753303e-001	7.67442627e-002	
3.82921948e+000	6.31201706e-001	-6.26455119e-001	7.72630347e-002	
3.92261508e+000	6.32954300e-001	-6.28156936e-001	7.77818066e-002	
4.01601067e+000	6.34707042e-001	-6.29858753e-001	7.83005786e-002	
4.10940627e+000	6.36459930e-001	-6.31560569e-001	7.88193505e-002	
4.20280187e+000	6.38212964e-001	-6.33262386e-001	7.93381225e-002	
4.29619746e+000	6.39966141e-001	-6.34964202e-001	7.98568944e-002	
4.38959306e+000	6.41719462e-001	-6.36666019e-001	8.03756664e-002	
4.48298866e+000	6.43472924e-001	-6.38367836e-001	8.08944383e-002	
4.57638426e+000	6.45226527e-001	-6.40069652e-001	8.14132103e-002	
4.66977985e+000	6.46980269e-001	-6.41771469e-001	8.19319823e-002	
4.76317545e+000	6.48734149e-001	-6.43473285e-001	8.24507542e-002	
4.85657105e+000	6.50488166e-001	-6.45175102e-001	8.29695262e-002	
4.94996664e+000	6.52242320e-001	-6.46876919e-001	8.34882981e-002	
5.04336224e+000	6.53996608e-001	-6.48578735e-001	8.40070701e-002	
5.13675784e+000	6.55751031e-001	-6.50280552e-001	8.45258420e-002	
5.23015344e+000	6.57505586e-001	-6.51982368e-001	8.50446140e-002	
5.32354903e+000	6.59260272e-001	-6.53684185e-001	8.55633859e-002	
5.41694463e+000	6.61015090e-001	-6.55386002e-001	8.60821579e-002	
5.51034023e+000	6.62770037e-001	-6.57087818e-001	8.66009298e-002	
5.60373582e+000	6.64525113e-001	-6.58789635e-001	8.71197018e-002	
5.69713142e+000	6.66280316e-001	-6.60491451e-001	8.76384737e-002	
5.79052702e+000	6.68035646e-001	-6.62193268e-001	8.81572457e-002	
5.88392262e+000	6.69791101e-001	-6.63895085e-001	8.86760176e-002	
5.97731821e+000	6.71546682e-001	-6.65596901e-001	8.91947896e-002	
6.07071381e+000	6.73302385e-001	-6.67298718e-001	8.97135615e-002	
6.16410941e+000	6.75058212e-001	-6.69000534e-001	9.02323335e-002	
