1 1 2 2547   4.03000000000E-002  1.31603986240E+001  0.00000000000E+000  1.26741458451E+000  2.92474155933E-001  0.00000000000E+000
1 1 2 2548   4.03000000000E-002  1.35848844673E+001  0.00000000000E+000  1.26741458451E+000  2.92474155933E-001  0.00000000000E+000
1 1 2 2548   4.03000000000E-002  1.35849269272E+001  0.00000000000E+000  1.26187632003E+000  2.92177571974E-001  0.00000000000E+000
1 1 2 2549   4.03000000000E-002  1.40094127706E+001  0.00000000000E+000  1.26187632003E+000  2.92177571974E-001  0.00000000000E+000
1 1 2 2549   4.03000000000E-002  1.40094552305E+001  0.00000000000E+000  1.25304213709E+000  2.72251309005E-001  0.00000000000E+000
1 1 2 2550   4.03000000000E-002  1.44339410737E+001  0.00000000000E+000  1.25304213709E+000  2.72251309005E-001  0.00000000000E+000
1 1 2 2550   4.03000000000E-002  1.44339835336E+001  0.00000000000E+000  1.22208484008E+000  1.58839344598E-001  0.00000000000E+000
1 1 2 2551   4.03000000000E-002  1.48584693763E+001  0.00000000000E+000  1.22208484008E+000  1.58839344598E-001  0.00000000000E+000
1 1 2 2551   4.03000000000E-002  1.48585118361E+001  0.00000000000E+000  1.04626870399E+000 -3.07512491041E-001  0.00000000000E+000
1 1 2 2552   4.03000000000E-002  1.52829976793E+001  0.00000000000E+000  1.04626870399E+000 -3.07512491041E-001  0.00000000000E+000
1 1 2 2552   4.03000000000E-002  1.52830401392E+001  0.00000000000E+000  7.28850658530E-001 -1.72607925527E-001  0.00000000000E+000
1 1 2 2553   4.03000000000E-002  1.57075259830E+001  0.00000000000E+000  7.28850658530E-001 -1.72607925527E-001  0.00000000000E+000
1 1 2 2553   4.03000000000E-002  1.57075684428E+001  0.00000000000E+000  5.37654561415E-001 -8.49449503638E-002  0.00000000000E+000
1 1 2 2554   4.03000000000E-002  1.61320542859E+001  0.00000000000E+000  5.37654561415E-001 -8.49449503638E-002  0.00000000000E+000
1 1 2 2554   4.03000000000E-002  1.61320967458E+001  0.00000000000E+000  4.17233913355E-001 -3.49484953359E-002  0.00000000000E+000
1 1 2 2555   4.03000000000E-002  1.65565825889E+001  0.00000000000E+000  4.17233913355E-001 -3.49484953359E-002  0.00000000000E+000
1 1 2 2555   4.03000000000E-002  1.65566250487E+001  0.00000000000E+000  3.36824954990E-001 -8.69185491296E-003  0.00000000000E+000
1 1 2 2556   4.03000000000E-002  1.69811108921E+001  0.00000000000E+000  3.36824954990E-001 -8.69185491296E-003  0.00000000000E+000
1 1 2 2556   4.03000000000E-002  1.69811533520E+001  0.00000000000E+000  2.80575009128E-001  9.58820895246E-003  0.00000000000E+000
1 1 2 2557   4.02999999999E-002  1.74056391956E+001  0.00000000000E+000  2.80575009128E-001  9.58820895246E-003  0.00000000000E+000
1 1 2 2557   4.02999999999E-002  1.74056816555E+001  0.00000000000E+000  2.40658950099E-001  1.95220154947E-002  0.00000000000E+000
1 1 2 2558   4.03000000000E-002  1.78301674994E+001  0.00000000000E+000  2.40658950099E-001  1.95220154947E-002  0.00000000000E+000
1 1 2 2558   4.03000000000E-002  1.78302099592E+001  0.00000000000E+000  2.11318995484E-001  2.69426601858E-002  0.00000000000E+000
1 1 2 2559   4.03000000000E-002  1.82546958028E+001  0.00000000000E+000  2.11318995484E-001  2.69426601858E-002  0.00000000000E+000
1 1 2 2559   4.03000000000E-002  1.82547382627E+001  0.00000000000E+000  1.89396843091E-001  3.07544393139E-002  0.00000000000E+000
1 1 2 2560   4.03000000000E-002  1.86792241065E+001  0.00000000000E+000  1.89396843091E-001  3.07544393139E-002  0.00000000000E+000
1 1 2 2560   4.03000000000E-002  1.86792665664E+001  0.00000000000E+000  1.72465574817E-001  3.39830535448E-002  0.00000000000E+000
1 1 2 2561   4.03000000000E-002  1.91037524102E+001  0.00000000000E+000  1.72465574817E-001  3.39830535448E-002  0.00000000000E+000
1 1 2 2561   4.03000000000E-002  1.91037948701E+001  0.00000000000E+000  1.59232073731E-001  3.56103342296E-002  0.00000000000E+000
1 1 2 2562   4.03000000000E-002  1.95282807137E+001  0.00000000000E+000  1.59232073731E-001  3.56103342296E-002  0.00000000000E+000
1 1 2 2562   4.03000000000E-002  1.95283231736E+001  0.00000000000E+000  1.48583876695E-001  3.71051914649E-002  0.00000000000E+000
1 1 2 2563   4.03000000000E-002  1.99528090170E+001  0.00000000000E+000  1.48583876695E-001  3.71051914649E-002  0.00000000000E+000
1 1 2 2563   4.03000000000E-002  1.99528514768E+001  0.00000000000E+000  1.39965758573E-001  3.81045955029E-002  0.00000000000E+000
1 1 2 2564   4.03000000000E-002  2.03773373199E+001  0.00000000000E+000  1.39965758573E-001  3.81045955029E-002  0.00000000000E+000
1 1 2 2564   4.03000000000E-002  2.03773797798E+001  0.00000000000E+000  1.32977142162E-001  3.93649117725E-002  0.00000000000E+000
1 1 2 2565   4.02999999999E-002  2.08018656229E+001  0.00000000000E+000  1.32977142162E-001  3.93649117725E-002  0.00000000000E+000
1 1 2 2565   4.02999999999E-002  2.08019080828E+001  0.00000000000E+000  1.27402886618E-001  4.05113518808E-002  0.00000000000E+000
1 1 2 2566   4.03000000000E-002  2.12263939265E+001  0.00000000000E+000  1.27402886618E-001  4.05113518808E-002  0.00000000000E+000
1 1 2 2566   4.03000000000E-002  2.12264363863E+001  0.00000000000E+000  1.23032407342E-001  4.19209646146E-002  0.00000000000E+000
1 1 2 2567   4.03000000000E-002  2.16509222295E+001  0.00000000000E+000  1.23032407342E-001  4.19209646146E-002  0.00000000000E+000
1 1 2 2567   4.03000000000E-002  2.16509646893E+001  0.00000000000E+000  1.19625994655E-001  4.43518153448E-002  0.00000000000E+000
1 1 2 2568   4.03000000000E-002  2.20754505334E+001  0.00000000000E+000  1.19625994655E-001  4.43518153448E-002  0.00000000000E+000
1 1 2 2568   4.03000000000E-002  2.20754929932E+001  0.00000000000E+000  1.17127538248E-001  4.59837372592E-002  0.00000000000E+000
1 1 2 2569   4.03000000000E-002  2.24999788368E+001  0.00000000000E+000  1.17127538248E-001  4.59837372592E-002  0.00000000000E+000
1 1 2 2569   4.03000000000E-002  2.25000212967E+001  0.00000000000E+000  1.14869652466E-001  4.84179982100E-002  0.00000000000E+000
1 1 2 2570   4.03000000000E-002  2.29245071405E+001  0.00000000000E+000  1.14869652466E-001  4.84179982100E-002  0.00000000000E+000
1 1 2 2570   4.03000000000E-002  2.29245496004E+001  0.00000000000E+000  1.14052751806E-001  5.03357376429E-002  0.00000000000E+000
1 1 2 2571   4.03000000000E-002  2.33490354437E+001  0.00000000000E+000  1.14052751806E-001  5.03357376429E-002  0.00000000000E+000
1 1 2 2571   4.03000000000E-002  2.33490779036E+001  0.00000000000E+000  1.13757555671E-001  5.28596437368E-002  0.00000000000E+000
1 1 2 2572   4.03000000000E-002  2.37735637469E+001  0.00000000000E+000  1.13757555671E-001  5.28596437368E-002  0.00000000000E+000
1 1 2 2572   4.03000000000E-002  2.37736062068E+001  0.00000000000E+000  1.14333516090E-001  5.58275169182E-002  0.00000000000E+000
1 1 2 2573   4.03000000000E-002  2.41980920500E+001  0.00000000000E+000  1.14333516090E-001  5.58275169182E-002  0.00000000000E+000
1 1 2 2573   4.03000000000E-002  2.41981345099E+001  0.00000000000E+000  1.15638679433E-001  5.95643233264E-002  0.00000000000E+000
1 1 2 2574   4.03000000000E-002  2.46226203529E+001  0.00000000000E+000  1.15638679433E-001  5.95643233264E-002  0.00000000000E+000
1 1 2 2574   4.03000000000E-002  2.46226628128E+001  0.00000000000E+000  1.17877313855E-001  6.41875699209E-002  0.00000000000E+000
1 1 2 2575   4.03000000001E-002  2.50471486561E+001  0.00000000000E+000  1.17877313855E-001  6.41875699209E-002  0.00000000000E+000
1 1 2 2575   4.03000000001E-002  2.50471911160E+001  0.00000000000E+000  1.20994304199E-001  7.04024502554E-002  0.00000000000E+000
1 1 2 2576   4.03000000000E-002  2.54716769594E+001  0.00000000000E+000  1.20994304199E-001  7.04024502554E-002  0.00000000000E+000
1 1 2 2576   4.03000000000E-002  2.54717194193E+001  0.00000000000E+000  1.25683311652E-001  7.81760811517E-002  0.00000000000E+000
1 1 2 2577   4.03000000000E-002  2.58962052630E+001  0.00000000000E+000  1.25683311652E-001  7.81760811517E-002  0.00000000000E+000
1 1 2 2577   4.03000000000E-002  2.58962477228E+001  0.00000000000E+000  1.31607177732E-001  8.92055341332E-002  0.00000000000E+000
1 1 2 2578   4.03000000000E-002  2.63207335663E+001  0.00000000000E+000  1.31607177732E-001  8.92055341332E-002  0.00000000000E+000
1 1 2 2578   4.03000000000E-002  2.63207760262E+001  0.00000000000E+000  1.39934967548E-001  1.04089222261E-001  0.00000000000E+000
1 1 2 2579   4.03000000000E-002  2.67452618697E+001  0.00000000000E+000  1.39934967548E-001  1.04089222261E-001  0.00000000000E+000
1 1 2 2579   4.03000000000E-002  2.67453043295E+001  0.00000000000E+000  1.49871343384E-001  1.27027830578E-001  0.00000000000E+000
1 1 2 2580   4.03000000000E-002  2.71697901732E+001  0.00000000000E+000  1.49871343384E-001  1.27027830578E-001  0.00000000000E+000
1 1 2 2580   4.03000000000E-002  2.71698326331E+001  0.00000000000E+000  1.62663273566E-001  1.60472503594E-001  0.00000000000E+000
1 1 2 2581   4.03000000000E-002  2.75943184764E+001  0.00000000000E+000  1.62663273566E-001  1.60472503594E-001  0.00000000000E+000
1 1 2 2581   4.03000000000E-002  2.75943609363E+001  0.00000000000E+000  1.73900282622E-001  2.13356361490E-001  0.00000000000E+000
1 1 2 2582   4.03000000000E-002  2.80188467804E+001  0.00000000000E+000  1.73900282622E-001  2.13356361490E-001  0.00000000000E+000
1 1 2 2582   4.03000000000E-002  2.80188892403E+001  0.00000000000E+000  1.75586408864E-001  2.83764143334E-001  0.00000000000E+000
1 1 2 2583   4.03000000001E-002  2.84433750842E+001  0.00000000000E+000  1.75586408864E-001  2.83764143334E-001  0.00000000000E+000
1 1 2 2583   4.03000000001E-002  2.84434175441E+001  0.00000000000E+000  1.42049671668E-001  3.62094186797E-001  0.00000000000E+000
1 1 2 2584   4.03000000000E-002  2.88679033878E+001  0.00000000000E+000  1.42049671668E-001  3.62094186797E-001  0.00000000000E+000
1 1 2 2584   4.03000000000E-002  2.88679458476E+001  0.00000000000E+000  5.34602307602E-002  4.09819006364E-001  0.00000000000E+000
1 1 2 2585   4.03000000000E-002  2.92924316902E+001  0.00000000000E+000  5.34602307602E-002  4.09819006364E-001  0.00000000000E+000
1 1 2 2585   4.03000000000E-002  2.92924741501E+001  0.00000000000E+000 -9.30593828597E-002  3.79260319283E-001  0.00000000000E+000
1 1 2 2586   4.03000000000E-002  2.97169599921E+001  0.00000000000E+000 -9.30593828597E-002  3.79260319283E-001  0.00000000000E+000
1 1 2 2586   4.03000000000E-002  2.97170024520E+001  0.00000000000E+000 -2.47730534701E-001  2.62430333508E-001  0.00000000000E+000
1 1 2 2587   4.03000000000E-002  3.01414882956E+001  0.00000000000E+000 -2.47730534701E-001  2.62430333508E-001  0.00000000000E+000
1 1 2 2587   4.03000000000E-002  3.01415307555E+001  0.00000000000E+000 -3.20328162644E-001  1.28582234819E-001  0.00000000000E+000
1 1 2 2588   4.03000000000E-002  3.05660165993E+001  0.00000000000E+000 -3.20328162644E-001  1.28582234819E-001  0.00000000000E+000
1 1 2 2588   4.03000000000E-002  3.05660590592E+001  0.00000000000E+000 -2.87128215200E-001  4.51194080404E-002  0.00000000000E+000
1 1 2 2589   4.03000000000E-002  3.09905449035E+001  0.00000000000E+000 -2.87128215200E-001  4.51194080404E-002  0.00000000000E+000
1 1 2 2589   4.03000000000E-002  3.09905873634E+001  0.00000000000E+000 -2.34366196570E-001  6.64732534894E-004  0.00000000000E+000
1 1 2 2590   4.03000000000E-002  3.14150732066E+001  0.00000000000E+000 -2.34366196570E-001  6.64732534894E-004  0.00000000000E+000
1 1 2 2590   4.03000000000E-002  3.14151156665E+001  0.00000000000E+000 -1.79476415035E-001 -1.87346899353E-002  0.00000000000E+000
1 1 2 2591   4.03000000000E-002  3.18396015090E+001  0.00000000000E+000 -1.79476415035E-001 -1.87346899353E-002  0.00000000000E+000
1 1 2 2591   4.03000000000E-002  3.18396439689E+001  0.00000000000E+000 -1.38995411447E-001 -2.44851980657E-002  0.00000000000E+000
1 1 2 2592   4.03000000000E-002  3.22641298122E+001  0.00000000000E+000 -1.38995411447E-001 -2.44851980657E-002  0.00000000000E+000
1 1 2 2592   4.03000000000E-002  3.22641722721E+001  0.00000000000E+000 -1.09403158839E-001 -2.63070993140E-002  0.00000000000E+000
1 1 2 2593   4.03000000000E-002  3.26886581158E+001  0.00000000000E+000 -1.09403158839E-001 -2.63070993140E-002  0.00000000000E+000
1 1 2 2593   4.03000000000E-002  3.26887005757E+001  0.00000000000E+000 -8.86911518507E-002 -2.51876123132E-002  0.00000000000E+000
1 1 2 2594   4.03000000000E-002  3.31131864184E+001  0.00000000000E+000 -8.86911518507E-002 -2.51876123132E-002  0.00000000000E+000
1 1 2 2594   4.03000000000E-002  3.31132288782E+001  0.00000000000E+000 -7.30193255164E-002 -2.39215500915E-002  0.00000000000E+000
1 1 2 2595   4.03000000000E-002  3.35377147210E+001  0.00000000000E+000 -7.30193255164E-002 -2.39215500915E-002  0.00000000000E+000
1 1 2 2595   4.03000000000E-002  3.35377571808E+001  0.00000000000E+000 -6.15473370525E-002 -2.19785517031E-002  0.00000000000E+000
1 1 2 2596   4.03000000000E-002  3.39622430244E+001  0.00000000000E+000 -6.15473370525E-002 -2.19785517031E-002  0.00000000000E+000
1 1 2 2596   4.03000000000E-002  3.39622854843E+001  0.00000000000E+000 -5.24450936632E-002 -2.03963769917E-002  0.00000000000E+000
1 1 2 2597   4.03000000000E-002  3.43867713281E+001  0.00000000000E+000 -5.24450936632E-002 -2.03963769917E-002  0.00000000000E+000
1 1 2 2597   4.03000000000E-002  3.43868137880E+001  0.00000000000E+000 -4.54032651440E-002 -1.86222831148E-002  0.00000000000E+000
1 1 2 2598   4.02999999999E-002  3.48112996316E+001  0.00000000000E+000 -4.54032651440E-002 -1.86222831148E-002  0.00000000000E+000
1 1 2 2598   4.02999999999E-002  3.48113420914E+001  0.00000000000E+000 -3.95356876949E-002 -1.72054631458E-002  0.00000000000E+000
1 1 2 2599   4.03000000001E-002  3.52358279341E+001  0.00000000000E+000 -3.95356876949E-002 -1.72054631458E-002  0.00000000000E+000
1 1 2 2599   4.03000000001E-002  3.52358703940E+001  0.00000000000E+000 -3.47963016354E-002 -1.57710699060E-002  0.00000000000E+000
1 1 2 2600   4.03000000000E-002  3.56603562379E+001  0.00000000000E+000 -3.47963016354E-002 -1.57710699060E-002  0.00000000000E+000
1 1 2 2600   4.03000000000E-002  3.56603986978E+001  0.00000000000E+000 -3.07691079835E-002 -1.45092794246E-002  0.00000000000E+000
1 1 2 2601   4.03000000000E-002  3.60848845411E+001  0.00000000000E+000 -3.07691079835E-002 -1.45092794246E-002  0.00000000000E+000
1 1 2 2601   4.03000000000E-002  3.60849270010E+001  0.00000000000E+000 -2.73567122106E-002 -1.33373250170E-002  0.00000000000E+000
1 1 2 2602   4.02999999999E-002  3.65094128437E+001  0.00000000000E+000 -2.73567122106E-002 -1.33373250170E-002  0.00000000000E+000
1 1 2 2602   4.02999999999E-002  3.65094553036E+001  0.00000000000E+000 -2.44065175598E-002 -1.23136697878E-002  0.00000000000E+000
1 1 2 2603   4.03000000000E-002  3.69339411479E+001  0.00000000000E+000 -2.44065175598E-002 -1.23136697878E-002  0.00000000000E+000
1 1 2 2603   4.03000000000E-002  3.69339836078E+001  0.00000000000E+000 -2.18959644615E-002 -1.12758715740E-002  0.00000000000E+000
1 1 2 2604   4.03000000000E-002  3.73584694508E+001  0.00000000000E+000 -2.18959644615E-002 -1.12758715740E-002  0.00000000000E+000
1 1 2 2604   4.03000000000E-002  3.73585119107E+001  0.00000000000E+000 -1.96674286387E-002 -1.02822225223E-002  0.00000000000E+000
1 1 2 2605   4.03000000000E-002  3.77829977546E+001  0.00000000000E+000 -1.96674286387E-002 -1.02822225223E-002  0.00000000000E+000
1 1 2 2605   4.03000000000E-002  3.77830402145E+001  0.00000000000E+000 -1.76707347714E-002 -9.29208707367E-003  0.00000000000E+000
1 1 2 2606   4.03000000000E-002  3.82075260583E+001  0.00000000000E+000 -1.76707347714E-002 -9.29208707367E-003  0.00000000000E+000
1 1 2 2606   4.03000000000E-002  3.82075685182E+001  0.00000000000E+000 -1.58236458912E-002 -8.39517002542E-003  0.00000000000E+000
1 1 2 2607   4.03000000001E-002  3.86320543613E+001  0.00000000000E+000 -1.58236458912E-002 -8.39517002542E-003  0.00000000000E+000
1 1 2 2607   4.03000000001E-002  3.86320968212E+001  0.00000000000E+000 -1.41556888263E-002 -7.49988353078E-003  0.00000000000E+000
1 1 2 2608   4.03000000000E-002  3.90565826642E+001  0.00000000000E+000 -1.41556888263E-002 -7.49988353078E-003  0.00000000000E+000
1 1 2 2608   4.03000000000E-002  3.90566251241E+001  0.00000000000E+000 -1.26061384568E-002 -6.66266149813E-003  0.00000000000E+000
1 1 2 2609   4.03000000000E-002  3.94811109672E+001  0.00000000000E+000 -1.26061384568E-002 -6.66266149813E-003  0.00000000000E+000
1 1 2 2609   4.03000000000E-002  3.94811534271E+001  0.00000000000E+000 -1.11899500821E-002 -5.81139699170E-003  0.00000000000E+000
1 1 2 2610   4.03000000000E-002  3.99056392709E+001  0.00000000000E+000 -1.11899500821E-002 -5.81139699170E-003  0.00000000000E+000
1 1 2 2610   4.03000000000E-002  3.99056817308E+001  0.00000000000E+000 -9.85764500109E-003 -4.98282950484E-003  0.00000000000E+000
1 1 2 2611   4.03000000000E-002  4.03301675742E+001  0.00000000000E+000 -9.85764500109E-003 -4.98282950484E-003  0.00000000000E+000
1 1 2 2611   4.03000000000E-002  4.03302100341E+001  0.00000000000E+000 -8.61110457716E-003 -4.13871888872E-003  0.00000000000E+000
1 1 2 2612   4.03000000000E-002  4.07546958771E+001  0.00000000000E+000 -8.61110457716E-003 -4.13871888872E-003  0.00000000000E+000
1 1 2 2612   4.03000000000E-002  4.07547383370E+001  0.00000000000E+000 -7.42713529973E-003 -3.26710700214E-003  0.00000000000E+000
1 1 2 2613   4.03000000000E-002  4.11792241801E+001  0.00000000000E+000 -7.42713529973E-003 -3.26710700214E-003  0.00000000000E+000
1 1 2 2613   4.03000000000E-002  4.11792666400E+001  0.00000000000E+000 -6.29195857991E-003 -2.32928982347E-003  0.00000000000E+000
1 1 2 2614   4.03000000000E-002  4.16037524835E+001  0.00000000000E+000 -6.29195857991E-003 -2.32928982347E-003  0.00000000000E+000
1 1 2 2614   4.03000000000E-002  4.16037949434E+001  0.00000000000E+000 -5.17715933006E-003 -1.30018273367E-003  0.00000000000E+000
1 1 2 2615   4.03000000000E-002  4.20282807874E+001  0.00000000000E+000 -5.17715933006E-003 -1.30018273367E-003  0.00000000000E+000
1 1 2 2615   4.03000000000E-002  4.20283232472E+001  0.00000000000E+000 -4.05793668266E-003 -1.55097599681E-004  0.00000000000E+000
1 1 2 2616   4.03000000000E-002  4.24528090916E+001  0.00000000000E+000 -4.05793668266E-003 -1.55097599681E-004  0.00000000000E+000
1 1 2 2616   4.03000000000E-002  4.24528515514E+001  0.00000000000E+000 -2.92674097818E-003  1.21704690931E-003  0.00000000000E+000
