   0.000000000000E+000   0.000000000000E+000   7.043689298311E-007   6.037947472503E-007   1.666666666670E-004   1.255810390590E-003   1.255810390590E-003   1.255810390590E-003   5.770174813704E+000   5.525565718596E-004   5.769622257132E+000   0.000000000000E+000   0.000000000000E+000   3.315315290880E-015   3.315315290880E-015   3.315315290880E-015   3.315315290880E+000   4.972972936320E-016  -3.315315290880E+000   0.000000000000E+000   0.000000000000E+000
   0.000000000000E+000   0.000000000000E+000   2.806367381511E-006   3.089195035323E-006   3.333333333340E-004   2.506664671290E-003   2.506664671290E-003   2.506664671290E-003   9.030995099527E+000   1.102932455368E-003   9.029892167072E+000   0.000000000000E+000   0.000000000000E+000   5.197374711707E-015   5.197374711707E-015   5.197374711707E-015   5.197374711707E+000   7.796062067560E-016  -5.197374711707E+000   0.000000000000E+000   0.000000000000E+000
   0.000000000000E+000   0.000000000000E+000   6.272845623136E-006   8.043467856691E-006   5.000000000010E-004   3.747626291720E-003   3.747626291720E-003   3.747626291720E-003   1.096704567099E+001   1.648955568357E-003   1.096539671542E+001   0.000000000000E+000   0.000000000000E+000   6.314749080415E-015   6.314749080415E-015   6.314749080415E-015   6.314749080415E+000   9.472123620622E-016  -6.314749080415E+000   0.000000000000E+000   0.000000000000E+000
   0.000000000000E+000   0.000000000000E+000   1.104913514769E-005   1.612497239759E-005   6.666666666680E-004   4.973797743310E-003   4.973797743310E-003   4.973797743310E-003   1.331862254791E+001   2.188471007056E-003   1.331643407690E+001   0.000000000000E+000   0.000000000000E+000   7.672120633704E-015   7.672120633704E-015   7.672120633704E-015   7.672120633704E+000   1.150818095056E-015  -7.672120633704E+000   0.000000000000E+000   0.000000000000E+000
   0.000000000000E+000   0.000000000000E+000   1.705991144732E-005   2.831256441354E-005   8.333333333350E-004   6.180339887510E-003   6.180339887510E-003   6.180339887510E-003   1.610890914554E+001   2.719349550504E-003   1.610618979599E+001   0.000000000000E+000   0.000000000000E+000   9.282604270059E-015   9.282604270059E-015   9.282604270059E-015   9.282604270059E+000   1.392390640509E-015  -9.282604270059E+000   0.000000000000E+000   0.000000000000E+000
   0.000000000000E+000   0.000000000000E+000   2.421038036068E-005   4.386759500594E-005   1.000000000002E-003   7.362491053710E-003   7.362491053710E-003   7.362491053710E-003   1.679476418768E+001   3.239496063632E-003   1.679152469161E+001   0.000000000000E+000   0.000000000000E+000   9.678931688025E-015   9.678931688025E-015   9.678931688025E-015   9.678931688025E+000   1.451839753204E-015  -9.678931688025E+000   0.000000000000E+000   0.000000000000E+000
   0.000000000000E+000   0.000000000000E+000   3.238777436360E-005   6.480933066440E-005   1.166666666669E-003   8.515585831320E-003   8.515585831320E-003   8.515585831320E-003   1.956550627248E+001   3.746857765781E-003   1.956175941471E+001   0.000000000000E+000   0.000000000000E+000   1.127772997312E-014   1.127772997312E-014   1.127772997312E-014   1.127772997312E+001   1.691659495969E-015  -1.127772997312E+001   0.000000000000E+000   0.000000000000E+000
   0.000000000000E+000   0.000000000000E+000   4.146313244598E-005   8.999097464342E-005   1.333333333336E-003   9.635073482050E-003   9.635073482050E-003   9.635073482050E-003   2.072400241225E+001   4.239432332102E-003   2.071976297992E+001   0.000000000000E+000   0.000000000000E+000   1.194657870483E-014   1.194657870483E-014   1.194657870483E-014   1.194657870483E+001   1.791986805724E-015  -1.194657870483E+001   0.000000000000E+000   0.000000000000E+000
   0.000000000000E+000   0.000000000000E+000   5.129332925712E-005   1.184072377545E-004   1.500000000003E-003   1.071653589960E-002   1.071653589960E-002   1.071653589960E-002   2.100326157582E+001   4.715275795824E-003   2.099854630002E+001   0.000000000000E+000   0.000000000000E+000   1.210903883287E-014   1.210903883287E-014   1.210903883287E-014   1.210903883287E+001   1.816355824930E-015  -1.210903883287E+001   0.000000000000E+000   0.000000000000E+000
   0.000000000000E+000   0.000000000000E+000   6.172333840402E-005   1.508489863934E-004   1.666666666670E-003   1.175570504590E-002   1.175570504590E-002   1.175570504590E-002   2.143746413864E+001   5.172510220196E-003   2.143229162842E+001   0.000000000000E+000   0.000000000000E+000   1.235921551792E-014   1.235921551792E-014   1.235921551792E-014   1.235921551792E+001   1.853882327688E-015  -1.235921551792E+001   0.000000000000E+000   0.000000000000E+000
