   0.000000000000E+000   0.000000000000E+000   7.722712342008E-006   1.041452824221E-005   5.555555555560E-004   4.158233816360E-003   4.158233816360E-003   4.158233816360E-003   9.021453379428E+000   1.829622879198E-003   9.019623756549E+000   0.000000000000E+000   0.000000000000E+000   5.191437798645E-015   5.191437798645E-015   5.191437798645E-015   5.191437798645E+000   7.787156697968E-016  -5.191437798645E+000   0.000000000000E+000   0.000000000000E+000
   0.000000000000E+000   0.000000000000E+000   2.955552204519E-005   5.776888822286E-005   1.111111111112E-003   8.134732861520E-003   8.134732861520E-003   8.134732861520E-003   1.655885870309E+001   3.579282459069E-003   1.655527942063E+001   0.000000000000E+000   0.000000000000E+000   9.542124693787E-015   9.542124693787E-015   9.542124693787E-015   9.542124693787E+000   1.431318704068E-015  -9.542124693787E+000   0.000000000000E+000   0.000000000000E+000
   0.000000000000E+000   0.000000000000E+000   6.172333836247E-005   1.523909395660E-004   1.666666666668E-003   1.175570504590E-002   1.175570504590E-002   1.175570504590E-002   2.113494491415E+001   5.172510220196E-003   2.112977240392E+001   0.000000000000E+000   0.000000000000E+000   1.218405668960E-014   1.218405668960E-014   1.218405668960E-014   1.218405668960E+001   1.827608503440E-015  -1.218405668960E+001   0.000000000000E+000   0.000000000000E+000
   0.000000000000E+000   0.000000000000E+000   9.866405291300E-005   2.738884725514E-004   2.222222222224E-003   1.486289650960E-002   1.486289650960E-002   1.486289650960E-002   1.967949064911E+001   6.539674464224E-003   1.967295097464E+001   0.000000000000E+000   0.000000000000E+000   1.134495798403E-014   1.134495798403E-014   1.134495798403E-014   1.134495798403E+001   1.701743697605E-015  -1.134495798403E+001   0.000000000000E+000   0.000000000000E+000
   0.000000000000E+000   0.000000000000E+000   1.339902840421E-004   3.887496295116E-004   2.777777777780E-003   1.732050807570E-002   1.732050807570E-002   1.732050807570E-002   1.457170425505E+001   7.621023553308E-003   1.456408323150E+001   0.000000000000E+000   0.000000000000E+000   8.398121585975E-015   8.398121585975E-015   8.398121585975E-015   8.398121585975E+000   1.259718237896E-015  -8.398121585975E+000   0.000000000000E+000   0.000000000000E+000
   0.000000000000E+000   0.000000000000E+000   1.615938003629E-004   4.741993902221E-004   3.333333333336E-003   1.902113032590E-002   1.902113032590E-002   1.902113032590E-002   9.137591099317E+000   8.369297343396E-003   9.129221801973E+000   0.000000000000E+000   0.000000000000E+000   5.263752749649E-015   5.263752749649E-015   5.263752749649E-015   5.263752749649E+000   7.895629124473E-016  -5.263752749649E+000   0.000000000000E+000   0.000000000000E+000
   0.000000000000E+000   0.000000000000E+000   1.767017020955E-004   5.208190484117E-004   3.888888888892E-003   1.989043790740E-002   1.989043790740E-002   1.989043790740E-002   4.476466759006E+000   8.751792679256E-003   4.467714966327E+000   0.000000000000E+000   0.000000000000E+000   2.575880126397E-015   2.575880126397E-015   2.575880126397E-015   2.575880126397E+000   3.863820189595E-016  -2.575880126397E+000   0.000000000000E+000   0.000000000000E+000
   0.000000000000E+000   0.000000000000E+000   1.767017033291E-004   5.208188353884E-004   4.444444444448E-003   1.989043790740E-002   1.989043790740E-002   1.989043790740E-002   8.760083704688E-003   8.751792679256E-003   8.291025431828E-006   0.000000000000E+000   0.000000000000E+000  -1.463258993178E-021  -1.463258993245E-021  -1.463258993245E-021  -1.463258994174E-006  -2.194888489699E-022   1.463258994174E-006   0.000000000000E+000   0.000000000000E+000
   0.000000000000E+000   0.000000000000E+000   1.615937965329E-004   4.865368502015E-004   5.000000000004E-003   1.902113032590E-002   1.902113032590E-002   1.902113032590E-002  -3.085307941307E+000   8.369297343396E-003  -3.093677238650E+000   0.000000000000E+000   0.000000000000E+000  -1.782709346676E-015  -1.782709346676E-015  -1.782709346676E-015  -1.782709346676E+000  -2.674064020015E-016   1.782709346676E+000   0.000000000000E+000   0.000000000000E+000
   0.000000000000E+000   0.000000000000E+000   1.339902817459E-004   3.913412057739E-004   5.555555555560E-003   1.732050807570E-002   1.732050807570E-002   1.732050807570E-002  -1.020943581969E+001   7.621023553308E-003  -1.021705684324E+001   0.000000000000E+000   0.000000000000E+000  -5.891693008007E-015  -5.891693008007E-015  -5.891693008007E-015  -5.891693008007E+000  -8.837539512011E-016   5.891693008007E+000   0.000000000000E+000   0.000000000000E+000
