   0.000000000000E+000   0.000000000000E+000   2.806367400501E-006   3.094465931561E-006   3.333333333330E-004   2.506664671280E-003   2.506664671280E-003   2.506664671280E-003   7.408077012027E+000   1.102932455363E-003   7.406974079572E+000   0.000000000000E+000   0.000000000000E+000   4.260511853046E-015   4.260511853046E-015   4.260511853046E-015   4.260511853046E+000   6.390767779570E-016  -4.260511853046E+000   0.000000000000E+000   0.000000000000E+000
   0.000000000000E+000   0.000000000000E+000   1.104913514230E-005   1.623575281546E-005   6.666666666660E-004   4.973797743290E-003   4.973797743290E-003   4.973797743290E-003   1.221813067253E+001   2.188471007048E-003   1.221594220152E+001   0.000000000000E+000   0.000000000000E+000   7.036744365776E-015   7.036744365776E-015   7.036744365776E-015   7.036744365776E+000   1.055511654866E-015  -7.036744365776E+000   0.000000000000E+000   0.000000000000E+000
   0.000000000000E+000   0.000000000000E+000   2.421037996617E-005   4.455293687864E-005   9.999999999990E-004   7.362491053690E-003   7.362491053690E-003   7.362491053690E-003   1.671010479487E+001   3.239496063624E-003   1.670686529880E+001   0.000000000000E+000   0.000000000000E+000   9.629580394665E-015   9.629580394665E-015   9.629580394665E-015   9.629580394665E+000   1.444437059200E-015  -9.629580394665E+000   0.000000000000E+000   0.000000000000E+000
   0.000000000000E+000   0.000000000000E+000   4.146313217238E-005   9.015060399334E-005   1.333333333332E-003   9.635073482030E-003   9.635073482030E-003   9.635073482030E-003   1.986842380043E+001   4.239432332093E-003   1.986418436810E+001   0.000000000000E+000   0.000000000000E+000   1.145290468342E-014   1.145290468342E-014   1.145290468342E-014   1.145290468342E+001   1.717935702512E-015  -1.145290468342E+001   0.000000000000E+000   0.000000000000E+000
   0.000000000000E+000   0.000000000000E+000   6.172333946072E-005   1.521759625363E-004   1.666666666665E-003   1.175570504580E-002   1.175570504580E-002   1.175570504580E-002   2.158282942629E+001   5.172510220152E-003   2.157765691607E+001   0.000000000000E+000   0.000000000000E+000   1.244291081621E-014   1.244291081621E-014   1.244291081621E-014   1.244291081621E+001   1.866436622431E-015  -1.244291081621E+001   0.000000000000E+000   0.000000000000E+000
   0.000000000000E+000   0.000000000000E+000   8.371797620305E-005   2.226830529748E-004   1.999999999998E-003   1.369094211860E-002   1.369094211860E-002   1.369094211860E-002   2.018305842644E+001   6.024014532184E-003   2.017703441191E+001   0.000000000000E+000   0.000000000000E+000   1.163545116984E-014   1.163545116984E-014   1.163545116984E-014   1.163545116984E+001   1.745317675477E-015  -1.163545116984E+001   0.000000000000E+000   0.000000000000E+000
   0.000000000000E+000   0.000000000000E+000   1.060650374344E-004   2.981186598957E-004   2.333333333331E-003   1.541026485550E-002   1.541026485550E-002   1.541026485550E-002   1.825937781929E+001   6.780516536420E-003   1.825259730275E+001   0.000000000000E+000   0.000000000000E+000   1.052584267058E-014   1.052584267058E-014   1.052584267058E-014   1.052584267058E+001   1.578876400587E-015  -1.052584267058E+001   0.000000000000E+000   0.000000000000E+000
   0.000000000000E+000   0.000000000000E+000   1.273603796276E-004   3.663975309914E-004   2.666666666664E-003   1.688655851000E-002   1.688655851000E-002   1.688655851000E-002   1.432975715555E+001   7.430085744400E-003   1.432232706980E+001   0.000000000000E+000   0.000000000000E+000   8.258691338190E-015   8.258691338190E-015   8.258691338190E-015   8.258691338190E+000   1.238803700729E-015  -8.258691338190E+000   0.000000000000E+000   0.000000000000E+000
   0.000000000000E+000   0.000000000000E+000   1.462659332996E-004   4.289285370218E-004   2.999999999997E-003   1.809654104930E-002   1.809654104930E-002   1.809654104930E-002   1.185535564767E+001   7.962478061692E-003   1.184739316961E+001   0.000000000000E+000   0.000000000000E+000   6.831474828320E-015   6.831474828320E-015   6.831474828320E-015   6.831474828320E+000   1.024721224248E-015  -6.831474828320E+000   0.000000000000E+000   0.000000000000E+000
   0.000000000000E+000   0.000000000000E+000   1.615937978394E-004   4.764956433777E-004   3.333333333330E-003   1.902113032590E-002   1.902113032590E-002   1.902113032590E-002   8.155245605871E+000   8.369297343396E-003   8.146876308527E+000   0.000000000000E+000   0.000000000000E+000   4.697416329981E-015   4.697416329981E-015   4.697416329981E-015   4.697416329981E+000   7.046124494971E-016  -4.697416329981E+000   0.000000000000E+000   0.000000000000E+000
