0.00000000e+000	1.14360319e+000	
5.02983767e-002	1.14448315e+000	
1.00596753e-001	1.14546138e+000	
1.50895130e-001	1.14653761e+000	
2.01193507e-001	1.14771157e+000	
2.51491884e-001	1.14882500e+000	
3.01790260e-001	1.14996816e+000	
3.52088637e-001	1.15080149e+000	
4.02387014e-001	1.15176739e+000	
4.52685390e-001	1.15328354e+000	
5.02983767e-001	1.15481996e+000	
5.53282144e-001	1.15644122e+000	
6.03580521e-001	1.15814698e+000	
6.53878897e-001	1.15983654e+000	
7.04177274e-001	1.16151322e+000	
7.54475651e-001	1.16327381e+000	
8.04774028e-001	1.16511792e+000	
8.55072404e-001	1.16759940e+000	
9.05370781e-001	1.16904604e+000	
9.55669158e-001	1.17084205e+000	
1.00596753e+000	1.17279615e+000	
1.05626591e+000	1.17484805e+000	
1.10656429e+000	1.17644227e+000	
1.15686266e+000	1.17766254e+000	
1.20716104e+000	1.17935443e+000	
1.25745942e+000	1.18192686e+000	
1.30775779e+000	1.18442543e+000	
1.35805617e+000	1.18677203e+000	
1.40835455e+000	1.18814488e+000	
1.45865292e+000	1.18970936e+000	
1.50895130e+000	1.19263075e+000	
1.55924968e+000	1.19560531e+000	
1.60954806e+000	1.19865812e+000	
1.65984643e+000	1.20185569e+000	
1.71014481e+000	1.20504844e+000	
1.76044319e+000	1.20725055e+000	
1.81074156e+000	1.20805085e+000	
1.86103994e+000	1.20892533e+000	
1.91133832e+000	1.20979571e+000	
1.96163669e+000	1.21030380e+000	
2.01193507e+000	1.21085894e+000	
2.06223345e+000	1.21154053e+000	
2.11253182e+000	1.21221692e+000	
2.16283020e+000	1.21330991e+000	
2.21312858e+000	1.21447252e+000	
2.26342695e+000	1.21570038e+000	
2.31372533e+000	1.21487282e+000	
2.36402371e+000	1.21342673e+000	
2.41432208e+000	1.21204102e+000	
2.46462046e+000	1.21071589e+000	
2.51491884e+000	1.20944636e+000	
2.56521721e+000	1.20808723e+000	
2.61551559e+000	1.20824536e+000	
2.66581397e+000	1.20618041e+000	
2.71611234e+000	1.20099338e+000	
2.76641072e+000	1.19576092e+000	
2.81670910e+000	1.19052308e+000	
2.86700747e+000	1.18532599e+000	
2.91730585e+000	1.17890850e+000	
2.96760423e+000	1.17214256e+000	
3.01790260e+000	1.16655080e+000	
3.06820098e+000	1.16096437e+000	
3.11849936e+000	1.15538336e+000	
3.16879773e+000	1.14951053e+000	
3.21909611e+000	1.14195621e+000	
3.26939449e+000	1.13412437e+000	
