0.00000000e+000	9.36101816e-001	
4.50086641e-002	9.36014283e-001	
9.00173282e-002	9.35943784e-001	
1.35025992e-001	9.35967445e-001	
1.80034656e-001	9.36017008e-001	
2.25043321e-001	9.35908965e-001	
2.70051985e-001	9.35783595e-001	
3.15060649e-001	9.35686889e-001	
3.60069313e-001	9.35608827e-001	
4.05077977e-001	9.35503520e-001	
4.50086641e-001	9.35393672e-001	
4.95095305e-001	9.35274605e-001	
5.40103969e-001	9.35152843e-001	
5.85112633e-001	9.35000121e-001	
6.30121297e-001	9.34818763e-001	
6.75129962e-001	9.34597794e-001	
7.20138626e-001	9.34306043e-001	
7.65147290e-001	9.34070642e-001	
8.10155954e-001	9.33925837e-001	
8.55164618e-001	9.33762542e-001	
9.00173282e-001	9.33508677e-001	
9.45181946e-001	9.33274110e-001	
9.90190610e-001	9.33067051e-001	
1.03519927e+000	9.32855528e-001	
1.08020794e+000	9.32442518e-001	
1.12521660e+000	9.32048393e-001	
1.17022527e+000	9.31770959e-001	
1.21523393e+000	9.31511130e-001	
1.26024259e+000	9.31180385e-001	
1.30525126e+000	9.30859685e-001	
1.35025992e+000	9.30457896e-001	
1.39526859e+000	9.30056358e-001	
1.44027725e+000	9.29717697e-001	
1.48528592e+000	9.29411032e-001	
1.53029458e+000	9.29041686e-001	
1.57530324e+000	9.28652197e-001	
1.62031191e+000	9.28174589e-001	
1.66532057e+000	9.27641125e-001	
1.71032924e+000	9.27230250e-001	
1.75533790e+000	9.26932363e-001	
1.80034656e+000	9.26558112e-001	
1.84535523e+000	9.26083047e-001	
1.89036389e+000	9.25609357e-001	
1.93537256e+000	9.25127185e-001	
1.98038122e+000	9.24662422e-001	
2.02538988e+000	9.24227579e-001	
2.07039855e+000	9.23796298e-001	
2.11540721e+000	9.23325868e-001	
2.16041588e+000	9.22863132e-001	
2.20542454e+000	9.22368029e-001	
2.25043321e+000	9.21887807e-001	
2.29544187e+000	9.21380673e-001	
2.34045053e+000	9.20890727e-001	
2.38545920e+000	9.20445295e-001	
2.43046786e+000	9.20022072e-001	
2.47547653e+000	9.19607802e-001	
2.52048519e+000	9.19208270e-001	
2.56549385e+000	9.18726665e-001	
2.61050252e+000	9.18237682e-001	
2.65551118e+000	9.17832001e-001	
2.70051985e+000	9.17470288e-001	
2.74552851e+000	9.17093410e-001	
2.79053717e+000	9.16721892e-001	
2.83554584e+000	9.16431422e-001	
2.88055450e+000	9.16211892e-001	
2.92556317e+000	9.15911374e-001	
2.97057183e+000	9.15518285e-001	
3.01558049e+000	9.15206489e-001	
3.06058916e+000	9.15018604e-001	
3.10559782e+000	9.14854096e-001	
3.15060649e+000	9.14730566e-001	
3.19561515e+000	9.14663863e-001	
3.24062382e+000	9.14767511e-001	
3.28563248e+000	9.14877575e-001	
3.33064114e+000	9.14950912e-001	
3.37564981e+000	9.15040813e-001	
3.42065847e+000	9.15223828e-001	
3.46566714e+000	9.15418976e-001	
3.51067580e+000	9.16079578e-001	
3.55568446e+000	9.16768213e-001	
3.60069313e+000	9.17357845e-001	
3.64570179e+000	9.17942237e-001	
3.69071046e+000	9.19084033e-001	
3.73571912e+000	9.20372791e-001	
3.78072778e+000	9.21764280e-001	
3.82573645e+000	9.23197770e-001	
3.87074511e+000	9.24855255e-001	
3.91575378e+000	9.26648815e-001	
3.96076244e+000	9.29081797e-001	
4.00577111e+000	9.32019364e-001	
4.05077977e+000	9.35178028e-001	
4.09578843e+000	9.38605879e-001	
4.14079710e+000	9.42320011e-001	
4.18580576e+000	9.46476961e-001	
4.23081443e+000	9.50871722e-001	
4.27582309e+000	9.55877361e-001	
4.32083175e+000	9.61045484e-001	
4.36584042e+000	9.66704230e-001	
4.41084908e+000	9.71534331e-001	
4.45585775e+000	9.71334035e-001	
4.50086641e+000	9.71145266e-001	
4.54587507e+000	9.66657958e-001	
4.59088374e+000	9.62892199e-001	
4.63589240e+000	9.34087046e-001	
4.68090107e+000	9.05404053e-001	
4.72590973e+000	8.79480674e-001	
4.77091839e+000	8.54028746e-001	
4.81592706e+000	8.17389641e-001	
4.86093572e+000	7.78196380e-001	
4.90594439e+000	7.46558206e-001	
4.95095305e+000	7.17670442e-001	
4.99596172e+000	6.92251799e-001	
5.04097038e+000	6.68750376e-001	
5.08597904e+000	6.48009269e-001	
5.13098771e+000	6.29473018e-001	
5.17599637e+000	6.13544734e-001	
5.22100504e+000	6.00295946e-001	
5.26601370e+000	5.87963079e-001	
5.31102236e+000	5.76723810e-001	
5.35603103e+000	5.66778377e-001	
5.40103969e+000	5.58882334e-001	
5.44604836e+000	5.52305401e-001	
5.49105702e+000	5.48599055e-001	
5.53606568e+000	5.45411777e-001	
5.58107435e+000	5.42308148e-001	
5.62608301e+000	5.40038119e-001	
5.67109168e+000	5.41006124e-001	
5.71610034e+000	5.42549604e-001	
5.76110901e+000	5.44329634e-001	
5.80611767e+000	5.46685792e-001	
5.85112633e+000	5.51960866e-001	
5.89613500e+000	5.57964770e-001	
5.94114366e+000	5.65843433e-001	
5.98615233e+000	5.74501301e-001	
6.03116099e+000	5.84815036e-001	
6.07616965e+000	5.95981781e-001	
6.12117832e+000	6.10576971e-001	
6.16618698e+000	6.26991815e-001	
6.21119565e+000	6.44576229e-001	
6.25620431e+000	6.63033298e-001	
6.30121297e+000	6.85379107e-001	
6.34622164e+000	7.11462341e-001	
6.39123030e+000	7.40039322e-001	
6.43623897e+000	7.71895576e-001	
6.48124763e+000	8.01158319e-001	
6.52625629e+000	8.25923715e-001	
6.57126496e+000	8.47639846e-001	
6.61627362e+000	8.60573824e-001	
6.66128229e+000	8.72388861e-001	
6.70629095e+000	8.76597018e-001	
6.75129962e+000	8.80175393e-001	
6.79630828e+000	8.72809395e-001	
6.84131694e+000	8.65723831e-001	
6.88632561e+000	8.55964773e-001	
6.93133427e+000	8.46315878e-001	
6.97634294e+000	8.37856738e-001	
7.02135160e+000	8.29525146e-001	
7.06636026e+000	8.20837873e-001	
7.11136893e+000	8.12055170e-001	
7.15637759e+000	8.04630939e-001	
7.20138626e+000	7.97606439e-001	
7.24639492e+000	7.90875699e-001	
7.29140358e+000	7.84260877e-001	
7.33641225e+000	7.77882560e-001	
7.38142091e+000	7.71657597e-001	
7.42642958e+000	7.66293129e-001	
7.47143824e+000	7.61694094e-001	
7.51644691e+000	7.56715818e-001	
7.56145557e+000	7.51261352e-001	
7.60646423e+000	7.46153137e-001	
7.65147290e+000	7.41640376e-001	
7.69648156e+000	7.37199419e-001	
7.74149023e+000	7.32932070e-001	
7.78649889e+000	7.28689869e-001	
7.83150755e+000	7.24517200e-001	
7.87651622e+000	7.20388864e-001	
7.92152488e+000	7.16538885e-001	
7.96653355e+000	7.12688402e-001	
8.01154221e+000	7.08545033e-001	
8.05655087e+000	7.04412034e-001	
8.10155954e+000	7.01244686e-001	
8.14656820e+000	6.98135552e-001	
8.19157687e+000	6.94047325e-001	
8.23658553e+000	6.89824467e-001	
8.28159419e+000	6.86568104e-001	
8.32660286e+000	6.83580057e-001	
8.37161152e+000	6.79878701e-001	
8.41662019e+000	6.75889675e-001	
8.46162885e+000	6.72674388e-001	
8.50663752e+000	6.69928430e-001	
8.55164618e+000	6.66484666e-001	
8.59665484e+000	6.62460039e-001	
8.64166351e+000	6.58998045e-001	
8.68667217e+000	6.56191789e-001	
8.73168084e+000	6.53094848e-001	
8.77668950e+000	6.49522021e-001	
8.82169816e+000	6.46027116e-001	
8.86670683e+000	6.42699790e-001	
8.91171549e+000	6.39393301e-001	
8.95672416e+000	6.36145796e-001	
9.00173282e+000	6.32950596e-001	
9.04674148e+000	6.30016267e-001	
9.09175015e+000	6.27045140e-001	
9.13675881e+000	6.23257965e-001	
9.18176748e+000	6.19482101e-001	
