"Distance [mm]","Mag_B [mTesla]"
4.3700016,133.019609000628
4.3912152,132.766558979786
4.4124288,132.514775425602
4.4336424,132.264258307648
4.454856,132.015007597301
4.4760696,131.767023267755
4.4972832,131.520305294021
4.5184968,131.274853652925
4.5397104,131.030668323112
4.560924,130.787749285031
4.5821376,130.546096520963
4.6033512,130.305710014988
4.6245648,130.066589753011
4.6457784,129.828735722749
4.666992,129.592147913732
4.6882056,129.356826317309
4.7094192,129.122770926649
4.7306328,128.889981736723
4.7518464,128.658458744326
4.77306,128.42820194807
4.7942736,128.199211348373
4.8154872,127.971486947479
4.8367008,127.745028749444
4.8579144,127.519836760134
4.879128,127.295910987235
4.9003416,127.073251440248
4.9215552,126.851858130484
4.9427688,126.631731071078
4.9639824,126.412870276978
4.985196,126.195275764941
5.0064096,125.978947553544
5.0276232,125.76388566318
5.0488368,125.550090116052
5.0700504,125.337560936185
5.091264,125.126298149417
5.1124776,124.916301783398
5.1336912,124.707571867598
5.1549048,124.500108433299
5.1761184,124.293911513596
5.197332,124.088981143409
5.2185456,123.88531735946
5.2397592,123.682920200299
5.2609728,123.48178970628
5.2821864,123.28192591958
5.3034,123.083328884185
5.3246136,122.89773206396
5.3458272,122.712425229358
5.3670408,122.527408338612
5.3882544,122.34268135063
5.409468,122.158244225009
5.4306816,121.974096922025
5.4518952,121.790239402647
5.4731088,121.606671628519
5.4943224,121.423393561972
5.515536,121.240405166022
5.5367496,121.057706404366
5.5579632,120.875297241388
5.5791768,120.693177642155
5.6003904,120.511347572417
5.621604,120.329806998608
5.6428176,120.148555887846
5.6640312,119.967594207935
5.6852448,119.786921927358
5.7064584,119.606539015288
5.727672,119.426445441576
5.7488856,119.246641176763
5.7700992,119.067126192068
5.7913128,118.887900459398
5.8125264,118.708963951341
5.83374,118.530316641169
5.8549536,118.351958502842
5.8761672,118.173889511002
5.8973808,117.99610964097
5.9185944,117.818618868756
5.939808,117.641417171055
5.9610216,117.464504525239
5.9822352,117.287880909372
6.0034488,117.1115463022
6.0246624,116.935500683148
6.045876,116.759744032328
6.0670896,116.584276330539
6.0883032,116.409097559255
6.1095168,116.234207700647
6.1307304,116.059606737559
6.151944,115.885294653521
6.1731576,115.711271432751
6.1943712,115.537537060149
6.2155848,115.364091521293
6.2367984,115.190934802457
6.258012,115.018066890588
6.2792256,114.845487773323
6.3004392,114.673197438978
6.3216528,114.501195876559
6.3428664,114.329483075747
6.36408,114.158059026918
6.3852936,113.986923721127
6.4065072,113.816077150106
6.4277208,113.645519306282
6.4489344,113.47525018276
6.470148,113.305269773327
6.4913616,113.135578072461
6.5125752,112.966175075318
6.5337888,112.79706077774
6.5550024,112.628235176251
6.576216,112.459698268061
6.5974296,112.291450051062
6.6186432,112.123490523833
6.6398568,111.955819685635
6.6610704,111.788437536412
6.682284,111.621344076791
6.7034976,111.454539308089
6.7247112,111.288023232296
6.7459248,111.121795852099
6.7671384,110.955857170859
6.788352,110.790207192625
6.8095656,110.624845922128
6.8307792,110.459773364786
6.8519928,110.294989526695
6.8732064,110.130494414643
6.89442,109.966288036095
6.9156336,109.802370399205
6.9368472,109.638741512805
6.9580608,109.475401386415
6.9792744,109.312350030239
7.000488,109.149587455165
7.0217016,108.987113672762
7.0429152,108.824928695287
7.0641288,108.663032535677
7.0853424,108.501425207554
7.106556,108.340106725228
7.1277696,108.179077103684
7.1489832,108.0183363586
7.1701968,107.857884506334
7.1914104,107.697721563927
7.212624,107.537847549104
7.2338376,107.378262480276
7.2550512,107.218966376535
7.2762648,107.059959257662
7.2974784,106.901241144116
7.318692,106.742812057043
7.3399056,106.584672018273
7.3611192,106.426821050318
7.3823328,106.269259176373
7.4035464,106.111986420322
7.42476,105.955002806731
7.4459736,105.798308360844
7.4671872,105.641903108596
7.4884008,105.485787076605
7.5096144,105.329960292167
7.530828,105.174422783271
7.5520416,105.019174578583
7.5732552,104.864215707454
7.5944688,104.709546199923
7.6156824,104.555166086706
7.636896,104.401075399207
7.6581096,104.247274169517
7.6793232,104.093762430405
7.7005368,103.940540215326
7.7217504,103.787607558419
7.742964,103.634964494509
7.7641776,103.482611059099
7.7853912,103.330547288385
7.8066048,103.17877321924
7.8278184,103.02728888922
7.849032,102.886464959618
7.8702456,102.748511725648
7.8914592,102.610610582623
7.9126728,102.472761528531
7.9338864,102.334964561392
7.9551,102.197219679268
7.9763136,102.059526880253
7.9975272,101.921886162481
8.0187408,101.784297524125
8.0399544,101.646760963397
8.061168,101.509276478542
8.0823816,101.371844067842
8.1035952,101.234463729624
8.1248088,101.097135462244
8.1460224,100.959859264099
8.167236,100.822635133627
8.1884496,100.685463069297
8.2096632,100.548343069618
8.2308768,100.411275133141
8.2520904,100.274259258445
8.273304,100.137295444156
8.2945176,100.000383688931
8.3157312,99.8635239914702
8.3369448,99.7267163505065
8.3581584,99.5899607648125
8.379372,99.4532572331974
8.4005856,99.3166057545086
8.4217992,99.1800063276308
8.4430128,99.0434589514861
8.4642264,98.9069636250343
8.48544,98.7705203472722
8.5066536,98.634129117235
8.5278672,98.4977899339947
8.5490808,98.3615027966598
8.5702944,98.2252677043812
8.591508,98.0890846563402
8.6127216,97.9529536517599
8.6339352,97.8168746899004
8.6551488,97.6808477700586
8.6763624,97.5448728915684
8.697576,97.4089500538055
8.7187896,97.2730792561761
8.7400032,97.137260498129
8.7612168,97.0014937791487
8.7824304,96.8657790987577
8.803644,96.7301164565148
8.8248576,96.5945058520204
8.8460712,96.4589472849061
8.8672848,96.3234407548458
8.8884984,96.1879862615488
8.909712,96.0525838047628
8.9309256,95.9172333842716
8.9521392,95.7819349999008
8.9733528,95.6466886515072
8.9945664,95.5114943389889
9.01578,95.3763520622814
9.0369936,95.2412618213568
9.0582072,95.106223616224
9.0794208,94.9712374469341
9.1006344,94.8363033135682
9.121848,94.7014212162503
9.1430616,94.5665911551401
9.1642752,94.4318131304355
9.1854888,94.2970871423701
9.2067024,94.1624131912199
