"Time [ms]","InducedVoltage(PriCoil) [V]","InducedVoltage(SecCoil) [V]","Current(PriCoil) [mA]"
13.6666666666669,1.00067351168938,0.54699296727436,-90.4827052465983
13.8333333333336,1.21964107211199,0.668713797592262,-87.6306680043815
14.0000000000002,1.46360387583864,0.804959771844001,-84.4327925501975
14.1666666666669,1.72926999514017,0.953755244058344,-80.9016994374896
14.3333333333336,1.97545268387239,1.09102912426148,-77.0513242775726
14.5000000000003,2.19297282652011,1.21256865566808,-72.8968627421334
14.6666666666669,2.50732041936371,1.39152297963779,-68.4547105928625
14.8333333333336,3.16041344393809,1.76523198813242,-63.7423989748614
15.0000000000003,3.94951204824034,2.2166792684298,-58.7785252292383
15.1666666666669,4.735795831721,2.66710237411636,-53.5826794978924
15.3333333333336,5.69259527833579,3.21658715917895,-48.1753674101628
15.5000000000003,7.69334733424318,4.36963103768443,-42.5779291564972
15.6666666666669,11.9266547039968,6.81020901384541,-36.8124552684596
15.8333333333336,15.7295351261538,9.00369893967897,-30.9016994374853
16.0000000000003,36.6514771940687,21.0794434262639,-24.8689887164746
16.1666666666669,87.8502599038758,50.6330535258178,-18.7381314585639
16.3333333333336,117.347089309954,67.6601163128122,-12.5333233564206
16.5000000000003,132.328415408063,76.3083363742106,-6.27905195292016
16.666666666667,69.16402918197,39.8444142307187,1.24988227817888e-11
16.8333333333336,69.1635477657694,39.8441366601079,6.2790519529413
17.0000000000003,132.328501481526,76.30838617913,12.5333233564415
17.166666666667,117.347141644816,67.6601455568915,18.7381314585847
17.3333333333336,87.8508264744642,50.6333795477351,24.8689887164951
17.5000000000003,36.6517579414551,21.0796131406119,30.9016994375054
17.666666666667,15.7296438188135,9.00375609309456,36.8124552684794
17.8333333333336,11.9266761917589,6.81021951015677,42.5779291565163
18.0000000000003,7.69335001414989,4.36963599817824,48.1753674101814
18.166666666667,5.69259940946673,3.21658884719051,53.5826794979102
18.3333333333336,4.73579654178634,2.66710255888722,58.7785252292554
18.5000000000003,3.94951316426187,2.21667916056579,63.7423989748777
18.666666666667,3.1604121670002,1.76523243388852,68.454710592878
18.8333333333337,2.50732188289034,1.3915235771634,72.8968627421506
19.0000000000003,2.19297310147384,1.21256865020437,77.0513242775861
19.166666666667,1.97545238026883,1.09102731357093,80.9016994375021
19.3333333333337,1.72927128867812,0.953757283737602,84.4327925502089
19.5000000000003,1.46360340842586,0.804959654253273,87.6306680043917
19.666666666667,1.21964093245828,0.66871380403619,90.4827052466073
