   0.000000000000E+000   0.000000000000E+000   1.760922324572E-005   3.618433564330E-005   1.666666666670E-004   6.279051952940E-003   6.279051952940E-003   6.279051952940E-003   6.915531987297E+001   2.762782859294E-003   6.915255709011E+001   0.000000000000E+000   0.000000000000E+000   3.984008654379E-014   3.984008654379E-014   3.984008654379E-014   3.984008654379E+001   5.976012981568E-015  -3.984008654379E+001   0.000000000000E+000   0.000000000000E+000
   0.000000000000E+000   0.000000000000E+000   7.015918453834E-005   2.091122844206E-004   3.333333333340E-004   1.253332335650E-002   1.253332335650E-002   1.253332335650E-002   1.307413331066E+002   5.514662276860E-003   1.307358184443E+002   0.000000000000E+000   0.000000000000E+000   7.539001722322E-014   7.539001722322E-014   7.539001722322E-014   7.539001722322E+001   1.130850258348E-014  -7.539001722322E+001   0.000000000000E+000   0.000000000000E+000
   0.000000000000E+000   0.000000000000E+000   1.568211405784E-004   4.965652913088E-004   5.000000000010E-004   1.873813145860E-002   1.873813145860E-002   1.873813145860E-002   1.163200451084E+002   8.244777841784E-003   1.163118003306E+002   0.000000000000E+000   0.000000000000E+000   6.706352515867E-014   6.706352515867E-014   6.706352515867E-014   6.706352515867E+001   1.005952877380E-014  -6.706352515867E+001   0.000000000000E+000   0.000000000000E+000
   0.000000000000E+000   0.000000000000E+000   2.762283786911E-004   8.400804216014E-004   6.666666666680E-004   2.486898871650E-002   2.486898871650E-002   2.486898871650E-002   8.849306443398E+001   1.094235503526E-002   8.848212207894E+001   0.000000000000E+000   0.000000000000E+000   5.100140819713E-014   5.100140819713E-014   5.100140819713E-014   5.100140819713E+001   7.650211229569E-015  -5.100140819713E+001   0.000000000000E+000   0.000000000000E+000
   0.000000000000E+000   0.000000000000E+000   4.264977861843E-004   1.145457576892E-003   8.333333333350E-004   3.090169943760E-002   3.090169943760E-002   3.090169943760E-002   3.792952410916E+001   1.359674775254E-002   3.791592736141E+001   0.000000000000E+000   0.000000000000E+000   2.181305116477E-014   2.181305116479E-014   2.181305116479E-014   2.181305116478E+001   3.271957674718E-015  -2.181305116478E+001   0.000000000000E+000   0.000000000000E+000
   0.000000000000E+000   0.000000000000E+000   6.052595090153E-004   1.415633979366E-003   1.000000000002E-003   3.681245526850E-002   3.681245526850E-002   3.681245526850E-002   1.654373485925E+001   1.619748031814E-002   1.652753737893E+001   0.000000000000E+000   0.000000000000E+000   9.463183147277E-015   9.463183147277E-015   9.463183147277E-015   9.463183147277E+000   1.419477472092E-015  -9.463183147277E+000   0.000000000000E+000   0.000000000000E+000
   0.000000000000E+000   0.000000000000E+000   8.096943590899E-004   1.673113008873E-003   1.166666666669E-003   4.257792915660E-002   4.257792915660E-002   4.257792915660E-002   1.119628053181E+001   1.873428882890E-002   1.117754624298E+001   0.000000000000E+000   0.000000000000E+000   6.379651736988E-015   6.379651736988E-015   6.379651736988E-015   6.379651736988E+000   9.569477605482E-016  -6.379651736988E+000   0.000000000000E+000   0.000000000000E+000
   0.000000000000E+000   0.000000000000E+000   1.036578311152E-003   1.921974100873E-003   1.333333333336E-003   4.817536741030E-002   4.817536741030E-002   4.817536741030E-002   8.053660843991E+000   2.119716166053E-002   8.032463682330E+000   0.000000000000E+000   0.000000000000E+000   4.567118537861E-015   4.567118537861E-015   4.567118537861E-015   4.567118537861E+000   6.850677806792E-016  -4.567118537861E+000   0.000000000000E+000   0.000000000000E+000
   0.000000000000E+000   0.000000000000E+000   1.282333231428E-003   2.159124904676E-003   1.500000000003E-003   5.358267949800E-002   5.358267949800E-002   5.358267949800E-002   5.728182071613E+000   2.357637897912E-002   5.704605692634E+000   0.000000000000E+000   0.000000000000E+000   3.226224309651E-015   3.226224309651E-015   3.226224309651E-015   3.226224309651E+000   4.839336464477E-016  -3.226224309651E+000   0.000000000000E+000   0.000000000000E+000
   0.000000000000E+000   0.000000000000E+000   1.543083460090E-003   2.405260452172E-003   1.666666666670E-003   5.877852522930E-002   5.877852522930E-002   5.877852522930E-002   5.030906958798E+000   2.586255110089E-002   5.005044407697E+000   0.000000000000E+000   0.000000000000E+000   2.831577325683E-015   2.831577325683E-015   2.831577325683E-015   2.831577325683E+000   4.247365988525E-016  -2.831577325683E+000   0.000000000000E+000   0.000000000000E+000
   0.000000000000E+000   0.000000000000E+000   1.814716764118E-003   2.637152740780E-003   1.833333333337E-003   6.374239897500E-002   6.374239897500E-002   6.374239897500E-002   4.202691121319E+000   2.804665554900E-002   4.174644465770E+000   0.000000000000E+000   0.000000000000E+000   2.348016438026E-015   2.348016438026E-015   2.348016438026E-015   2.348016438026E+000   3.522024657039E-016  -2.348016438026E+000   0.000000000000E+000   0.000000000000E+000
   0.000000000000E+000   0.000000000000E+000   2.092949377419E-003   2.819323550194E-003   2.000000000004E-003   6.845471059300E-002   6.845471059300E-002   6.845471059300E-002   2.474117879081E+000   3.012007266092E-002   2.443997806420E+000   0.000000000000E+000   0.000000000000E+000   1.352967688161E-015   1.352967688161E-015   1.352967688161E-015   1.352967688161E+000   2.029451532242E-016  -1.352967688161E+000   0.000000000000E+000   0.000000000000E+000
